749659440-2715.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
843243021-3057.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
843543166-3058.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
843843340-3059.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
844143304-3060.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
844443182-3061.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
844742920-3062.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
84489245-3063.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
845042981-3064.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
845343148-3065.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999998
845642886-3066.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
845942797-3067.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
846242986-3068.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
846543014-3069.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9952137213209662
846842978-3070.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
847142942-3071.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
847442905-3072.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
847742869-3073.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999706
84789509-3074.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
848042725-3075.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999997
848342554-3076.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
848642668-3077.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
848942638-3078.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
849242377-3079.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
849542438-3080.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
849842615-3081.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
850142579-3082.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
850442543-3083.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
850742506-3084.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
85089658-3085.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
851042470-3086.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
851342434-3087.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
851642398-3088.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
851942304-3089.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
852242118-3090.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
852542147-3091.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
852842253-3092.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
853142217-3093.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
853442094-3094.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
853741833-3095.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
85389621-3096.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
854041679-3097.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
854341575-3098.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
854641614-3099.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
854941710-3100.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
855241899-3101.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
855541927-3102.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
855841890-3103.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
856141854-3104.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
856441789-3105.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
856741678-3106.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
85689585-3107.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
857041513-3108.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
857341345-3109.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
857641534-3110.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9957904242921934
857941637-3111.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
858241600-3112.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
858541457-3113.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
858841274-3114.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
859141163-3115.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
859441166-3116.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
859741355-3117.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
85989548-3118.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
860041383-3119.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
860341335-3120.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999728484879
860641074-3121.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
860940985-3122.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999993
861241174-3123.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
861541202-3124.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
861841150-3125.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
862140814-3126.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
862440708-3127.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
862740971-3128.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
86289512-3129.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
863041020-3130.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
863340977-3131.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
863640791-3132.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
863940662-3133.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
864240625-3134.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
864540697-3135.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
864840803-3136.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
865140767-3137.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
865440644-3138.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
865740383-3139.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
86589475-3140.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
866040444-3141.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
866340618-3142.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
866640507-3143.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
866940424-3144.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
867240388-3145.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
867540191-3146.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
867839955-3147.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
868140219-3148.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
868440368-3149.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
868740332-3150.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
86889438-3151.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999601
869040296-3152.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
869340244-3153.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999923
869639908-3154.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
8698943-3155.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
869939802-3156.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
870240065-3157.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
870540114-3158.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
870840078-3159.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
871140042-3160.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
871440006-3161.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
871739969-3162.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
87189348-3163.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
872039933-3164.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9991181169174943
872339897-3165.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
872639861-3166.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
872939824-3167.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
873239788-3168.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
873539752-3169.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
873839712-3170.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
874139601-3171.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
874439461-3172.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
874739275-3173.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
87489237-3174.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
875039142-3175.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
875339049-3176.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
875639313-3177.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
875939462-3178.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
876239426-3179.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
876539390-3180.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
876839353-3181.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
877139317-3182.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
877439281-3183.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
877739244-3184.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
87789126-3185.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
878039154-3186.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
878339051-3187.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
878639090-3188.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
878939100-3189.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
879239063-3190.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
879539027-3191.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
879838991-3192.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
880138955-3193.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
880438918-3194.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
880738882-3195.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
88089101-3196.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
881038846-3197.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
881338803-3198.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
881638616-3199.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
881938458-3200.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
882238347-3201.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
882538451-3202.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
882838628-3203.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
883138592-3204.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
883438498-3205.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
883738312-3206.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
88389214-3207.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999575863310275
884038341-3208.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
884338447-3209.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
884638411-3210.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
884938375-3211.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
885238338-3212.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
885538302-3213.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
885838255-3214.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
886137994-3215.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
886437905-3216.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
886738094-3217.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
88689166-3218.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
887038121-3219.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
887338074-3220.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
887637812-3221.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
887937637-3222.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
888237601-3223.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
888537726-3224.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
888837903-3225.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
889137867-3226.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
889437745-3227.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
889737484-3228.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
88989054-3229.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999664
890037545-3230.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
890337722-3231.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
890637686-3232.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
890937650-3233.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
891237613-3234.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
891537577-3235.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
891837537-3236.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
892137426-3237.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
892437373-3238.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
892737411-3239.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
89288943-3240.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
893037396-3241.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
893337353-3242.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
893637166-3243.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
893937095-3244.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
894237209-3245.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
894537215-3246.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
894837168-3247.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
895136906-3248.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
895436817-3249.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
895737006-3250.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
89588919-3251.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
896037034-3252.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
896336986-3253.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
896636725-3254.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
896936521-3255.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
897236410-3256.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
897536568-3257.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
898327087-3258.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
898626900-3259.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
89889032-3260.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
898926771-3261.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
899226735-3262.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
899226735-3262.csv_2: True Class: high, Predicted: inactive, Probability: 0.9999999999998739
899526807-3263.csv_1: True Class: high, Predicted: inactive, Probability: 1.0
899526807-3263.csv_2: True Class: low, Predicted: inactive, Probability: 1.0
899526807-3263.csv_3: True Class: high, Predicted: high, Probability: 1.0
899826913-3264.csv_1: True Class: high, Predicted: high, Probability: 1.0
899890-3266.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
8998906-3265.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
900126877-3267.csv_1: True Class: high, Predicted: inactive, Probability: 1.0
900126877-3267.csv_2: True Class: low, Predicted: inactive, Probability: 0.999999999999882
900426754-3268.csv_1: True Class: low, Predicted: inactive, Probability: 1.0
900726493-3269.csv_1: True Class: low, Predicted: low, Probability: 1.0
901026447-3270.csv_1: True Class: low, Predicted: low, Probability: 1.0
901326489-3271.csv_1: True Class: low, Predicted: low, Probability: 1.0
901626603-3272.csv_1: True Class: low, Predicted: low, Probability: 1.0
90189038-3273.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
901926659-3274.csv_1: True Class: low, Predicted: low, Probability: 1.0
902226623-3275.csv_1: True Class: low, Predicted: low, Probability: 1.0
902526587-3276.csv_1: True Class: low, Predicted: inactive, Probability: 0.6963508536993639
902526587-3276.csv_2: True Class: high, Predicted: high, Probability: 1.0
902826550-3277.csv_1: True Class: high, Predicted: high, Probability: 1.0
903126514-3278.csv_1: True Class: high, Predicted: high, Probability: 1.0
903426478-3279.csv_1: True Class: high, Predicted: high, Probability: 1.0
903726442-3280.csv_1: True Class: high, Predicted: high, Probability: 1.0
904026352-3281.csv_1: True Class: high, Predicted: high, Probability: 1.0
904326237-3282.csv_1: True Class: high, Predicted: high, Probability: 1.0
904626051-3283.csv_1: True Class: high, Predicted: high, Probability: 1.0
90488986-3284.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
904926008-3285.csv_1: True Class: high, Predicted: high, Probability: 1.0
905226197-3286.csv_1: True Class: high, Predicted: high, Probability: 1.0
905526224-3287.csv_1: True Class: high, Predicted: high, Probability: 1.0
905826188-3288.csv_1: True Class: high, Predicted: high, Probability: 1.0
906126152-3289.csv_1: True Class: high, Predicted: high, Probability: 1.0
906426087-3290.csv_1: True Class: high, Predicted: inactive, Probability: 0.9999971459784764
906426087-3290.csv_2: True Class: low, Predicted: low, Probability: 1.0
906725976-3291.csv_1: True Class: low, Predicted: low, Probability: 1.0
906725976-3291.csv_2: True Class: high, Predicted: high, Probability: 1.0
906725976-3291.csv_3: True Class: low, Predicted: inactive, Probability: 0.9444624041096716
907025972-3292.csv_1: True Class: low, Predicted: low, Probability: 1.0
907326007-3293.csv_1: True Class: low, Predicted: low, Probability: 1.0
907326007-3293.csv_2: True Class: high, Predicted: high, Probability: 1.0
907625971-3294.csv_1: True Class: high, Predicted: inactive, Probability: 1.0
907625971-3294.csv_2: True Class: low, Predicted: inactive, Probability: 0.9999836444639101
90788649-3295.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
907925820-3296.csv_1: True Class: low, Predicted: inactive, Probability: 0.9999999976849807
908225483-3297.csv_1: True Class: low, Predicted: low, Probability: 1.0
908525416-3298.csv_1: True Class: low, Predicted: low, Probability: 1.0
908825455-3299.csv_1: True Class: low, Predicted: low, Probability: 1.0
909125493-3300.csv_1: True Class: low, Predicted: low, Probability: 1.0
909425561-3301.csv_1: True Class: low, Predicted: low, Probability: 1.0
909725675-3302.csv_1: True Class: low, Predicted: low, Probability: 1.0
910025681-3303.csv_1: True Class: low, Predicted: low, Probability: 1.0
910325641-3304.csv_1: True Class: low, Predicted: low, Probability: 1.0
910625530-3305.csv_1: True Class: low, Predicted: low, Probability: 1.0
910625530-3305.csv_2: True Class: high, Predicted: inactive, Probability: 0.9725057622036288
91088543-3306.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
910925332-3307.csv_1: True Class: high, Predicted: high, Probability: 1.0
910925332-3307.csv_2: True Class: low, Predicted: low, Probability: 1.0
911224996-3308.csv_1: True Class: low, Predicted: low, Probability: 1.0
911524983-3309.csv_1: True Class: low, Predicted: low, Probability: 1.0
911524983-3309.csv_2: True Class: high, Predicted: high, Probability: 1.0
911825097-3310.csv_1: True Class: high, Predicted: high, Probability: 1.0
911825097-3310.csv_2: True Class: low, Predicted: low, Probability: 1.0
912125210-3311.csv_1: True Class: low, Predicted: inactive, Probability: 1.0
912425237-3312.csv_1: True Class: low, Predicted: inactive, Probability: 1.0
912725126-3313.csv_1: True Class: low, Predicted: low, Probability: 1.0
913025176-3314.csv_1: True Class: low, Predicted: low, Probability: 1.0
913025176-3314.csv_2: True Class: high, Predicted: high, Probability: 1.0
913325282-3315.csv_1: True Class: high, Predicted: high, Probability: 1.0
913625246-3316.csv_1: True Class: high, Predicted: high, Probability: 1.0
91388807-3317.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
913925210-3318.csv_1: True Class: high, Predicted: high, Probability: 1.0
914225174-3319.csv_1: True Class: high, Predicted: low, Probability: 1.0
914225174-3319.csv_2: True Class: low, Predicted: high, Probability: 1.0
914225174-3319.csv_3: True Class: high, Predicted: high, Probability: 1.0
914225174-3319.csv_4: True Class: low, Predicted: high, Probability: 1.0
914225174-3319.csv_5: True Class: high, Predicted: inactive, Probability: 0.6963508536993639
914525138-3320.csv_1: True Class: high, Predicted: inactive, Probability: 0.6963508536993639
914525138-3320.csv_2: True Class: low, Predicted: high, Probability: 1.0
914525138-3320.csv_3: True Class: high, Predicted: low, Probability: 1.0
914525138-3320.csv_4: True Class: low, Predicted: inactive, Probability: 0.6963508536993639
914525138-3320.csv_5: True Class: high, Predicted: high, Probability: 1.0
914525138-3320.csv_6: True Class: low, Predicted: high, Probability: 1.0
914825094-3321.csv_1: True Class: low, Predicted: high, Probability: 1.0
914825094-3321.csv_2: True Class: high, Predicted: high, Probability: 1.0
915124908-3322.csv_1: True Class: high, Predicted: high, Probability: 1.0
915424750-3323.csv_1: True Class: high, Predicted: high, Probability: 1.0
915724639-3324.csv_1: True Class: high, Predicted: high, Probability: 1.0
916024743-3325.csv_1: True Class: high, Predicted: high, Probability: 1.0
916324920-3326.csv_1: True Class: high, Predicted: high, Probability: 1.0
916624884-3327.csv_1: True Class: high, Predicted: inactive, Probability: 1.0
916624884-3327.csv_2: True Class: low, Predicted: low, Probability: 1.0
916624884-3327.csv_3: True Class: high, Predicted: high, Probability: 1.0
91688856-3328.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
916924819-3329.csv_1: True Class: high, Predicted: inactive, Probability: 1.0
916924819-3329.csv_2: True Class: low, Predicted: low, Probability: 1.0
917224708-3330.csv_1: True Class: low, Predicted: inactive, Probability: 1.0
917524651-3331.csv_1: True Class: low, Predicted: low, Probability: 1.0
917524651-3331.csv_2: True Class: high, Predicted: high, Probability: 1.0
917824607-3332.csv_1: True Class: high, Predicted: high, Probability: 1.0
917824607-3332.csv_2: True Class: low, Predicted: inactive, Probability: 0.9999999918227317
918124421-3333.csv_1: True Class: low, Predicted: inactive, Probability: 0.9999999999830161
918424292-3334.csv_1: True Class: low, Predicted: low, Probability: 1.0
918724255-3335.csv_1: True Class: low, Predicted: low, Probability: 1.0
919024380-3336.csv_1: True Class: low, Predicted: low, Probability: 1.0
919324558-3337.csv_1: True Class: low, Predicted: low, Probability: 1.0
919624522-3338.csv_1: True Class: low, Predicted: low, Probability: 1.0
91988819-3339.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
919924486-3340.csv_1: True Class: low, Predicted: low, Probability: 1.0
919924486-3340.csv_2: True Class: high, Predicted: high, Probability: 1.0
920224449-3341.csv_1: True Class: high, Predicted: high, Probability: 1.0
920224449-3341.csv_2: True Class: low, Predicted: inactive, Probability: 0.9813123788636444
920524413-3342.csv_1: True Class: low, Predicted: low, Probability: 1.0
920824377-3343.csv_1: True Class: low, Predicted: inactive, Probability: 1.0
921124341-3344.csv_1: True Class: low, Predicted: inactive, Probability: 0.8667249850588663
921124341-3344.csv_2: True Class: high, Predicted: inactive, Probability: 0.9999999999995002
921124341-3344.csv_3: True Class: low, Predicted: low, Probability: 1.0
921424305-3345.csv_1: True Class: low, Predicted: inactive, Probability: 0.9999997360439523
921724268-3346.csv_1: True Class: low, Predicted: inactive, Probability: 0.8285703850714702
921724268-3346.csv_2: True Class: high, Predicted: high, Probability: 1.0
921724268-3346.csv_3: True Class: low, Predicted: low, Probability: 1.0
922024232-3347.csv_1: True Class: low, Predicted: inactive, Probability: 0.9999999997018925
922324196-3348.csv_1: True Class: low, Predicted: low, Probability: 1.0
922624160-3349.csv_1: True Class: low, Predicted: low, Probability: 1.0
922624160-3349.csv_2: True Class: high, Predicted: high, Probability: 1.0
92288783-3350.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
922924038-3351.csv_1: True Class: high, Predicted: high, Probability: 1.0
922924038-3351.csv_2: True Class: low, Predicted: low, Probability: 1.0
923223776-3352.csv_1: True Class: low, Predicted: low, Probability: 1.0
923523837-3353.csv_1: True Class: low, Predicted: low, Probability: 1.0
923824015-3354.csv_1: True Class: low, Predicted: low, Probability: 1.0
924123979-3355.csv_1: True Class: low, Predicted: low, Probability: 1.0
924423885-3356.csv_1: True Class: low, Predicted: low, Probability: 1.0
924723699-3357.csv_1: True Class: low, Predicted: inactive, Probability: 1.0
925023620-3358.csv_1: True Class: low, Predicted: inactive, Probability: 0.9220815352912013
925023620-3358.csv_2: True Class: high, Predicted: high, Probability: 1.0
925323592-3359.csv_1: True Class: high, Predicted: high, Probability: 1.0
925623705-3360.csv_1: True Class: high, Predicted: high, Probability: 1.0
925623705-3360.csv_2: True Class: inactive, Predicted: inactive, Probability: 1.0
92588746-3361.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
925923732-3362.csv_1: True Class: inactive, Predicted: high, Probability: 1.0
926223621-3363.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
926523564-3364.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
926823532-3365.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
927123570-3366.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
927423580-3367.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
927723544-3368.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
928023293-3369.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
928322968-3370.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
928622857-3371.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
92888709-3372.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
928922803-3373.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
929222842-3374.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
929523042-3375.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999490607292
929823275-3376.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999993184215388
9298870-3377.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.9999999999999237
930122939-3378.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
930422833-3379.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
930723097-3380.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
931023146-3381.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
931323109-3382.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
931623073-3383.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
93188673-3384.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
932422592-3385.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
932722855-3386.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
933022904-3387.csv_1: True Class: inactive, Predicted: low, Probability: 1.0
933322868-3388.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
933622832-3389.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
933922795-3390.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
934222759-3391.csv_1: True Class: inactive, Predicted: inactive, Probability: 1.0
