Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.9210102727880959
Sequence881.csv_1: True Class: D, Predicted: D, Probability: 0.9999999489931086
Sequence882.csv_1: True Class: D, Predicted: A, Probability: 0.9999998014904916
Sequence883.csv_1: True Class: D, Predicted: A, Probability: 0.999998608356408
Sequence884.csv_1: True Class: D, Predicted: C, Probability: 0.9997312421354412
Sequence885.csv_1: True Class: D, Predicted: D, Probability: 0.9999999994982988
Sequence886.csv_1: True Class: D, Predicted: A, Probability: 0.9981732503837104
Sequence887.csv_1: True Class: D, Predicted: B, Probability: 0.98009529295336
Sequence888.csv_1: True Class: B, Predicted: C, Probability: 0.9999860405260866
Sequence889.csv_1: True Class: D, Predicted: D, Probability: 0.9994816506010139
Sequence89.csv_1: True Class: D, Predicted: D, Probability: 0.9891465966221864
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999478
Sequence891.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence892.csv_1: True Class: D, Predicted: D, Probability: 0.9999616173504738
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.9999932713388741
Sequence894.csv_1: True Class: A, Predicted: D, Probability: 0.8956258330167655
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999078433795837
Sequence896.csv_1: True Class: B, Predicted: A, Probability: 0.9862083520328699
Sequence897.csv_1: True Class: A, Predicted: C, Probability: 0.6232309707446066
Sequence898.csv_1: True Class: D, Predicted: C, Probability: 0.9900800685286115
Sequence899.csv_1: True Class: B, Predicted: D, Probability: 0.7482332117375006
Sequence9.csv_1: True Class: C, Predicted: B, Probability: 0.9503156183438954
Sequence90.csv_1: True Class: C, Predicted: C, Probability: 0.9656826834433425
Sequence900.csv_1: True Class: A, Predicted: A, Probability: 0.9996209804269949
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999563452041632
Sequence902.csv_1: True Class: A, Predicted: B, Probability: 0.9754611206513032
Sequence903.csv_1: True Class: D, Predicted: A, Probability: 0.8740904459984479
Sequence904.csv_1: True Class: B, Predicted: C, Probability: 0.9984858369234549
Sequence905.csv_1: True Class: B, Predicted: C, Probability: 0.9995350811820235
Sequence906.csv_1: True Class: A, Predicted: C, Probability: 0.9999999989159492
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9999965290181502
Sequence908.csv_1: True Class: A, Predicted: C, Probability: 0.9999965422685505
Sequence909.csv_1: True Class: C, Predicted: B, Probability: 0.9999999965970029
Sequence91.csv_1: True Class: D, Predicted: C, Probability: 0.9049509475887697
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.9998527974104778
Sequence911.csv_1: True Class: D, Predicted: D, Probability: 0.9999985933267536
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.9999762259737337
Sequence913.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998794185
Sequence914.csv_1: True Class: C, Predicted: B, Probability: 0.9253310141971114
Sequence915.csv_1: True Class: A, Predicted: B, Probability: 0.999988448394381
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9999999905510998
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9999909446669394
Sequence918.csv_1: True Class: C, Predicted: D, Probability: 0.9999971551713835
Sequence919.csv_1: True Class: A, Predicted: A, Probability: 0.9999828700007404
Sequence92.csv_1: True Class: A, Predicted: C, Probability: 0.9863663142964906
Sequence920.csv_1: True Class: D, Predicted: C, Probability: 0.9982869736171142
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9999912895998546
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971726097
Sequence923.csv_1: True Class: D, Predicted: D, Probability: 0.8781815282903394
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9833987776997791
Sequence925.csv_1: True Class: D, Predicted: C, Probability: 0.9789175975900788
Sequence926.csv_1: True Class: A, Predicted: B, Probability: 0.9992921848040208
Sequence927.csv_1: True Class: B, Predicted: B, Probability: 0.9504022370461446
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.999999990798028
Sequence929.csv_1: True Class: A, Predicted: B, Probability: 0.9999999611044158
Sequence93.csv_1: True Class: A, Predicted: B, Probability: 0.9927313185177632
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.9999968495503339
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9963374595647972
Sequence932.csv_1: True Class: D, Predicted: A, Probability: 0.8262116438440177
Sequence933.csv_1: True Class: A, Predicted: B, Probability: 0.9818989457817889
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9982621139010833
Sequence935.csv_1: True Class: D, Predicted: C, Probability: 0.904367994937537
Sequence936.csv_1: True Class: D, Predicted: A, Probability: 0.9997420434402445
Sequence937.csv_1: True Class: A, Predicted: A, Probability: 0.9951033197935937
Sequence938.csv_1: True Class: D, Predicted: A, Probability: 0.9999995554307162
Sequence939.csv_1: True Class: D, Predicted: C, Probability: 0.9991489983844017
Sequence94.csv_1: True Class: A, Predicted: A, Probability: 0.9999885139226488
Sequence940.csv_1: True Class: A, Predicted: A, Probability: 0.9999999978261291
Sequence941.csv_1: True Class: C, Predicted: C, Probability: 0.9663099276013545
Sequence942.csv_1: True Class: D, Predicted: A, Probability: 0.9999999999996303
Sequence943.csv_1: True Class: D, Predicted: A, Probability: 0.9580863269208656
Sequence944.csv_1: True Class: B, Predicted: A, Probability: 0.9536756885258227
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999998152981949
Sequence946.csv_1: True Class: A, Predicted: A, Probability: 0.9999894333601509
Sequence947.csv_1: True Class: A, Predicted: B, Probability: 0.9998258076860643
Sequence948.csv_1: True Class: D, Predicted: B, Probability: 0.9999999288294029
Sequence949.csv_1: True Class: C, Predicted: C, Probability: 0.9998047104947341
Sequence95.csv_1: True Class: D, Predicted: D, Probability: 0.999999997997722
Sequence950.csv_1: True Class: D, Predicted: D, Probability: 0.9999086637177733
Sequence951.csv_1: True Class: B, Predicted: B, Probability: 0.9999182441393988
Sequence952.csv_1: True Class: D, Predicted: B, Probability: 0.9321547782353572
Sequence953.csv_1: True Class: A, Predicted: B, Probability: 0.9420107336085279
Sequence954.csv_1: True Class: D, Predicted: C, Probability: 0.9998274084537626
Sequence955.csv_1: True Class: A, Predicted: A, Probability: 0.9999999216242244
Sequence956.csv_1: True Class: C, Predicted: C, Probability: 0.943785032943006
Sequence957.csv_1: True Class: B, Predicted: B, Probability: 0.7906552570872161
Sequence958.csv_1: True Class: B, Predicted: D, Probability: 0.6339316100305596
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9999956140743562
Sequence96.csv_1: True Class: A, Predicted: A, Probability: 0.4968082979190791
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998945
Sequence961.csv_1: True Class: B, Predicted: A, Probability: 0.9998955716509621
Sequence962.csv_1: True Class: B, Predicted: D, Probability: 0.9509472890379702
Sequence963.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997036
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.9999997293266383
Sequence965.csv_1: True Class: C, Predicted: D, Probability: 0.9862745218916493
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.6687100622493173
Sequence967.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999939632
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9299682815681504
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.9879612809788281
Sequence97.csv_1: True Class: A, Predicted: C, Probability: 0.9297753815317177
Sequence970.csv_1: True Class: C, Predicted: B, Probability: 0.9959558442650466
Sequence971.csv_1: True Class: A, Predicted: A, Probability: 0.9999893583208473
Sequence972.csv_1: True Class: A, Predicted: C, Probability: 0.9891983755356019
Sequence973.csv_1: True Class: A, Predicted: C, Probability: 0.999999861525403
Sequence974.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999843
Sequence975.csv_1: True Class: A, Predicted: D, Probability: 0.9996858670706461
Sequence976.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999229822
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.973213834622422
Sequence978.csv_1: True Class: A, Predicted: B, Probability: 0.89227986946108
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.7401261093389571
Sequence98.csv_1: True Class: D, Predicted: D, Probability: 0.9999649735443421
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.9999999715639887
Sequence981.csv_1: True Class: D, Predicted: D, Probability: 0.9883137428244214
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999387709435119
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999908222096255
Sequence984.csv_1: True Class: A, Predicted: A, Probability: 0.9998474758810004
Sequence985.csv_1: True Class: B, Predicted: A, Probability: 0.9999999968102219
Sequence986.csv_1: True Class: B, Predicted: D, Probability: 0.9172786866445676
Sequence987.csv_1: True Class: A, Predicted: D, Probability: 0.9720891557547157
Sequence988.csv_1: True Class: D, Predicted: D, Probability: 0.9999996636596141
Sequence989.csv_1: True Class: D, Predicted: D, Probability: 0.9743810156817522
Sequence99.csv_1: True Class: A, Predicted: B, Probability: 0.8817144725288376
Sequence990.csv_1: True Class: D, Predicted: B, Probability: 0.8046978221326135
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999867498
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.999429888763996
Sequence993.csv_1: True Class: C, Predicted: D, Probability: 0.9938343413573074
Sequence994.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999806154
Sequence995.csv_1: True Class: B, Predicted: A, Probability: 0.999998686293443
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999324769
Sequence997.csv_1: True Class: A, Predicted: D, Probability: 0.9999999999999944
Sequence998.csv_1: True Class: A, Predicted: A, Probability: 0.9682687538573472
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9999115163163944
