Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.6355115073354681
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.7334681271218961
Sequence881.csv_1: True Class: A, Predicted: A, Probability: 0.9985965786562323
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 0.9999998325977612
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9998377352073257
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9855152138276785
Sequence886.csv_1: True Class: A, Predicted: B, Probability: 0.9799199044954209
Sequence887.csv_1: True Class: A, Predicted: B, Probability: 0.785905128998168
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993545
Sequence889.csv_1: True Class: B, Predicted: C, Probability: 0.9999783451968978
Sequence89.csv_1: True Class: A, Predicted: A, Probability: 0.9948501575733526
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.5006501742843922
Sequence891.csv_1: True Class: A, Predicted: C, Probability: 0.9999895575557316
Sequence892.csv_1: True Class: A, Predicted: B, Probability: 0.9643979006848392
Sequence893.csv_1: True Class: B, Predicted: B, Probability: 0.997331077610598
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.9999969690700201
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999060556
Sequence896.csv_1: True Class: C, Predicted: C, Probability: 0.9999999990762007
Sequence897.csv_1: True Class: C, Predicted: A, Probability: 0.9242253264962025
Sequence898.csv_1: True Class: A, Predicted: B, Probability: 0.9985760791271098
Sequence899.csv_1: True Class: C, Predicted: B, Probability: 0.9988523481971134
Sequence9.csv_1: True Class: A, Predicted: B, Probability: 0.995216794244936
Sequence90.csv_1: True Class: A, Predicted: B, Probability: 0.9999997130415649
Sequence900.csv_1: True Class: C, Predicted: B, Probability: 0.9585832602744111
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999692389782873
Sequence902.csv_1: True Class: C, Predicted: C, Probability: 0.9999977940388258
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9388124627816308
Sequence904.csv_1: True Class: B, Predicted: C, Probability: 0.8848601040706212
Sequence905.csv_1: True Class: C, Predicted: C, Probability: 0.9999939315275467
Sequence906.csv_1: True Class: B, Predicted: B, Probability: 0.999999874010638
Sequence907.csv_1: True Class: C, Predicted: B, Probability: 0.7269541836968932
Sequence908.csv_1: True Class: A, Predicted: A, Probability: 0.9999990622457988
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.9999221960220969
Sequence91.csv_1: True Class: A, Predicted: B, Probability: 0.9942929387793492
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.9808725488735985
Sequence911.csv_1: True Class: B, Predicted: A, Probability: 0.9240231822731027
Sequence912.csv_1: True Class: C, Predicted: B, Probability: 0.9999999988575932
Sequence913.csv_1: True Class: B, Predicted: A, Probability: 0.6613871413234902
Sequence914.csv_1: True Class: B, Predicted: B, Probability: 0.9991611186477595
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.9482853297484991
Sequence916.csv_1: True Class: B, Predicted: C, Probability: 0.6185618857866861
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9999877048004173
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9877778693781263
Sequence919.csv_1: True Class: A, Predicted: A, Probability: 0.7369865841653478
Sequence92.csv_1: True Class: A, Predicted: B, Probability: 0.7578676554086892
Sequence920.csv_1: True Class: B, Predicted: B, Probability: 0.9839203988855405
Sequence921.csv_1: True Class: A, Predicted: B, Probability: 0.9750848770436643
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.9999459691117245
Sequence923.csv_1: True Class: A, Predicted: B, Probability: 0.9999999087889142
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.994331150830768
Sequence925.csv_1: True Class: B, Predicted: B, Probability: 0.662566414241119
Sequence926.csv_1: True Class: C, Predicted: C, Probability: 0.9999948888687626
Sequence927.csv_1: True Class: A, Predicted: C, Probability: 0.9999999989065497
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.6802960610634641
Sequence929.csv_1: True Class: A, Predicted: C, Probability: 0.9997645793402267
Sequence93.csv_1: True Class: A, Predicted: A, Probability: 0.47479496716911607
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.999999999272927
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.999993078923646
Sequence932.csv_1: True Class: A, Predicted: A, Probability: 0.999999819638558
Sequence933.csv_1: True Class: B, Predicted: B, Probability: 0.9993041491157838
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999972101
Sequence935.csv_1: True Class: A, Predicted: B, Probability: 0.7989335776053845
Sequence936.csv_1: True Class: A, Predicted: A, Probability: 0.9961755078945033
Sequence937.csv_1: True Class: A, Predicted: A, Probability: 0.6739582010397736
Sequence938.csv_1: True Class: B, Predicted: A, Probability: 0.8186966129541101
Sequence939.csv_1: True Class: A, Predicted: B, Probability: 0.9999996444560023
Sequence94.csv_1: True Class: A, Predicted: B, Probability: 0.9865099865409476
Sequence940.csv_1: True Class: A, Predicted: C, Probability: 0.9999998752595897
Sequence941.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence942.csv_1: True Class: B, Predicted: B, Probability: 0.7914709555771282
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9580724354681984
Sequence944.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9964375638082997
Sequence946.csv_1: True Class: C, Predicted: A, Probability: 0.9999999999999969
Sequence947.csv_1: True Class: C, Predicted: C, Probability: 0.9999433390675628
Sequence948.csv_1: True Class: B, Predicted: A, Probability: 0.9993984517550067
Sequence949.csv_1: True Class: B, Predicted: B, Probability: 0.9999999354524237
Sequence95.csv_1: True Class: A, Predicted: A, Probability: 0.9959245438261821
Sequence950.csv_1: True Class: A, Predicted: A, Probability: 0.9999735056082805
Sequence951.csv_1: True Class: B, Predicted: C, Probability: 0.9932572773252937
Sequence952.csv_1: True Class: A, Predicted: A, Probability: 0.9992580681660433
Sequence953.csv_1: True Class: B, Predicted: C, Probability: 0.9499087035546282
Sequence954.csv_1: True Class: A, Predicted: B, Probability: 0.6762503265947211
Sequence955.csv_1: True Class: A, Predicted: A, Probability: 0.9021368340980347
Sequence956.csv_1: True Class: A, Predicted: C, Probability: 0.9999999999540891
Sequence957.csv_1: True Class: A, Predicted: C, Probability: 1.0
Sequence958.csv_1: True Class: B, Predicted: A, Probability: 0.9999460633204527
Sequence959.csv_1: True Class: A, Predicted: B, Probability: 0.670719220555607
Sequence96.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994294583
Sequence960.csv_1: True Class: A, Predicted: C, Probability: 0.9999611442223926
Sequence961.csv_1: True Class: B, Predicted: B, Probability: 0.9999974383401098
Sequence962.csv_1: True Class: B, Predicted: A, Probability: 0.5803196894626589
Sequence963.csv_1: True Class: A, Predicted: B, Probability: 0.9105974403783788
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.9997198809163806
Sequence965.csv_1: True Class: C, Predicted: A, Probability: 0.8776643875944051
Sequence966.csv_1: True Class: A, Predicted: B, Probability: 0.6187663104876187
Sequence967.csv_1: True Class: B, Predicted: B, Probability: 0.9482905776964
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence969.csv_1: True Class: C, Predicted: C, Probability: 0.9999998599122242
Sequence97.csv_1: True Class: C, Predicted: B, Probability: 0.9980752062007368
Sequence970.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999822702
Sequence971.csv_1: True Class: B, Predicted: B, Probability: 0.6774139818203981
Sequence972.csv_1: True Class: B, Predicted: C, Probability: 0.9999936275988379
Sequence973.csv_1: True Class: B, Predicted: A, Probability: 0.9942834390775583
Sequence974.csv_1: True Class: C, Predicted: A, Probability: 0.5420556280342376
Sequence975.csv_1: True Class: C, Predicted: B, Probability: 0.9999994401959141
Sequence976.csv_1: True Class: C, Predicted: B, Probability: 0.9814412089815402
Sequence977.csv_1: True Class: A, Predicted: B, Probability: 0.9999931449487519
Sequence978.csv_1: True Class: A, Predicted: A, Probability: 0.8282778104441453
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.9999999759351199
Sequence98.csv_1: True Class: A, Predicted: A, Probability: 0.9702622420590596
Sequence980.csv_1: True Class: C, Predicted: C, Probability: 0.9999928147251036
Sequence981.csv_1: True Class: A, Predicted: A, Probability: 0.9999943288329063
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999585138281039
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999979651350835
Sequence984.csv_1: True Class: C, Predicted: B, Probability: 0.9623112386385821
Sequence985.csv_1: True Class: C, Predicted: B, Probability: 0.9980403161004183
Sequence986.csv_1: True Class: B, Predicted: C, Probability: 0.6702005403790251
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.9994949452100473
Sequence988.csv_1: True Class: A, Predicted: A, Probability: 0.9855843333810039
Sequence989.csv_1: True Class: A, Predicted: C, Probability: 0.521596160555133
Sequence99.csv_1: True Class: C, Predicted: C, Probability: 0.9999999003189413
Sequence990.csv_1: True Class: B, Predicted: B, Probability: 0.974231099896043
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.9999282315500823
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.7559307953346258
Sequence993.csv_1: True Class: C, Predicted: B, Probability: 0.9999921598991415
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9260779353108207
Sequence995.csv_1: True Class: C, Predicted: A, Probability: 0.9999989262368941
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9999754948138729
Sequence997.csv_1: True Class: C, Predicted: C, Probability: 0.9999835460159868
Sequence998.csv_1: True Class: C, Predicted: A, Probability: 0.9967620220188097
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9995265284714578
