Sequence549.csv_1: True Class: C, Predicted: B, Probability: 0.8346941417613246
Sequence880.csv_1: True Class: C, Predicted: B, Probability: 0.5830107253681057
Sequence881.csv_1: True Class: C, Predicted: C, Probability: 0.9998018853658243
Sequence882.csv_1: True Class: C, Predicted: A, Probability: 0.9014244643315567
Sequence883.csv_1: True Class: B, Predicted: A, Probability: 0.9921590102052223
Sequence884.csv_1: True Class: B, Predicted: B, Probability: 0.588431624419624
Sequence885.csv_1: True Class: C, Predicted: C, Probability: 0.9996391529189813
Sequence886.csv_1: True Class: B, Predicted: B, Probability: 0.5033339139111868
Sequence887.csv_1: True Class: B, Predicted: C, Probability: 0.9999706017067529
Sequence888.csv_1: True Class: A, Predicted: B, Probability: 0.9191957056721954
Sequence889.csv_1: True Class: A, Predicted: B, Probability: 0.7671105503364416
Sequence89.csv_1: True Class: B, Predicted: A, Probability: 0.6507837714786701
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9895158882172482
Sequence891.csv_1: True Class: C, Predicted: C, Probability: 0.9997430114863416
Sequence892.csv_1: True Class: B, Predicted: C, Probability: 0.9999890671804893
Sequence893.csv_1: True Class: C, Predicted: C, Probability: 0.9236761203275259
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.9983195207349291
Sequence895.csv_1: True Class: C, Predicted: A, Probability: 0.9972608885947719
Sequence896.csv_1: True Class: C, Predicted: A, Probability: 0.9662455135653686
Sequence897.csv_1: True Class: A, Predicted: B, Probability: 0.8523730914900539
Sequence898.csv_1: True Class: C, Predicted: B, Probability: 0.6246479192711122
Sequence899.csv_1: True Class: B, Predicted: C, Probability: 0.9456170791234447
Sequence9.csv_1: True Class: A, Predicted: C, Probability: 0.9514243499861316
Sequence90.csv_1: True Class: B, Predicted: C, Probability: 0.9923912147605576
Sequence900.csv_1: True Class: B, Predicted: C, Probability: 0.6320249563847616
Sequence901.csv_1: True Class: B, Predicted: C, Probability: 0.723935551610562
Sequence902.csv_1: True Class: C, Predicted: A, Probability: 0.9145387180334618
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.986004413578696
Sequence904.csv_1: True Class: A, Predicted: C, Probability: 0.9520580455130039
Sequence905.csv_1: True Class: A, Predicted: A, Probability: 0.8615631880405471
Sequence906.csv_1: True Class: C, Predicted: A, Probability: 0.9990748934268536
Sequence907.csv_1: True Class: A, Predicted: B, Probability: 0.9967542229295977
Sequence908.csv_1: True Class: B, Predicted: B, Probability: 0.9630187381401857
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.8274344180009195
Sequence91.csv_1: True Class: C, Predicted: A, Probability: 0.9960104207864413
Sequence910.csv_1: True Class: C, Predicted: A, Probability: 0.8233275182695535
Sequence911.csv_1: True Class: C, Predicted: B, Probability: 0.783913458932174
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.9372420936317035
Sequence913.csv_1: True Class: C, Predicted: B, Probability: 0.9999546245787718
Sequence914.csv_1: True Class: C, Predicted: A, Probability: 0.9976823526683625
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.9966756350422958
Sequence916.csv_1: True Class: B, Predicted: C, Probability: 0.998800939757452
Sequence917.csv_1: True Class: A, Predicted: B, Probability: 0.9997562295014729
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9242259296594016
Sequence919.csv_1: True Class: A, Predicted: C, Probability: 0.935443739552287
Sequence92.csv_1: True Class: C, Predicted: B, Probability: 0.9206832964854512
Sequence920.csv_1: True Class: C, Predicted: A, Probability: 0.6830837800122126
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9247027927552315
Sequence922.csv_1: True Class: C, Predicted: A, Probability: 0.6477990892291299
Sequence923.csv_1: True Class: A, Predicted: C, Probability: 0.9773270515600918
Sequence924.csv_1: True Class: A, Predicted: C, Probability: 0.9685986061617795
Sequence925.csv_1: True Class: A, Predicted: B, Probability: 0.6072147919390499
Sequence926.csv_1: True Class: A, Predicted: A, Probability: 0.988435853037354
Sequence927.csv_1: True Class: B, Predicted: C, Probability: 0.8746940261731323
Sequence928.csv_1: True Class: C, Predicted: B, Probability: 0.8924823047757191
Sequence929.csv_1: True Class: B, Predicted: A, Probability: 0.9340488036882892
Sequence93.csv_1: True Class: B, Predicted: A, Probability: 0.9999877103926497
Sequence930.csv_1: True Class: A, Predicted: B, Probability: 0.6230265958071312
Sequence931.csv_1: True Class: C, Predicted: C, Probability: 0.8775812074313251
Sequence932.csv_1: True Class: A, Predicted: B, Probability: 0.9998654071718002
Sequence933.csv_1: True Class: B, Predicted: B, Probability: 0.6937919950490657
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9974991845941219
Sequence935.csv_1: True Class: B, Predicted: A, Probability: 0.6026777223381597
Sequence936.csv_1: True Class: C, Predicted: B, Probability: 0.9787219873375343
Sequence937.csv_1: True Class: B, Predicted: C, Probability: 0.9915152193159111
Sequence938.csv_1: True Class: B, Predicted: C, Probability: 0.9973827134109099
Sequence939.csv_1: True Class: B, Predicted: C, Probability: 0.8922466615378837
Sequence94.csv_1: True Class: B, Predicted: B, Probability: 0.8840615140896139
Sequence940.csv_1: True Class: B, Predicted: B, Probability: 0.8800793334053051
Sequence941.csv_1: True Class: C, Predicted: B, Probability: 0.9999988502011501
Sequence942.csv_1: True Class: A, Predicted: B, Probability: 0.9802115580735737
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9953408815432716
Sequence944.csv_1: True Class: A, Predicted: A, Probability: 0.7733940997955409
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999927307278854
Sequence946.csv_1: True Class: A, Predicted: C, Probability: 0.9910117216376004
Sequence947.csv_1: True Class: A, Predicted: C, Probability: 0.9993070313614698
Sequence948.csv_1: True Class: C, Predicted: C, Probability: 0.8134049405440178
Sequence949.csv_1: True Class: B, Predicted: B, Probability: 0.9936015763155472
Sequence95.csv_1: True Class: A, Predicted: C, Probability: 0.9998327272430735
Sequence950.csv_1: True Class: C, Predicted: B, Probability: 0.4575586976365759
Sequence951.csv_1: True Class: B, Predicted: A, Probability: 0.9995391915790837
Sequence952.csv_1: True Class: A, Predicted: A, Probability: 0.691404856949939
Sequence953.csv_1: True Class: C, Predicted: C, Probability: 0.997245270250398
Sequence954.csv_1: True Class: C, Predicted: B, Probability: 0.998666763854855
Sequence955.csv_1: True Class: B, Predicted: B, Probability: 0.9946107734943399
Sequence956.csv_1: True Class: A, Predicted: A, Probability: 0.9996606466335054
Sequence957.csv_1: True Class: C, Predicted: A, Probability: 0.995810065484632
Sequence958.csv_1: True Class: A, Predicted: B, Probability: 0.7048110045867076
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9997596092275588
Sequence96.csv_1: True Class: C, Predicted: B, Probability: 0.952749451994831
Sequence960.csv_1: True Class: A, Predicted: C, Probability: 0.9932018085103572
Sequence961.csv_1: True Class: B, Predicted: C, Probability: 0.902797412010589
Sequence962.csv_1: True Class: B, Predicted: A, Probability: 0.9984652122822889
Sequence963.csv_1: True Class: B, Predicted: C, Probability: 0.9999924215166003
Sequence964.csv_1: True Class: A, Predicted: C, Probability: 0.753438685500483
Sequence965.csv_1: True Class: B, Predicted: C, Probability: 0.969031678933914
Sequence966.csv_1: True Class: B, Predicted: A, Probability: 0.6138284952152759
Sequence967.csv_1: True Class: A, Predicted: B, Probability: 0.8400415971002293
Sequence968.csv_1: True Class: A, Predicted: B, Probability: 0.9997090754714126
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.8719087480810888
Sequence97.csv_1: True Class: B, Predicted: B, Probability: 0.6920846302975252
Sequence970.csv_1: True Class: A, Predicted: A, Probability: 0.9915754700127098
Sequence971.csv_1: True Class: C, Predicted: B, Probability: 0.7107022117217093
Sequence972.csv_1: True Class: C, Predicted: A, Probability: 0.9191585341987398
Sequence973.csv_1: True Class: B, Predicted: B, Probability: 0.9998364028236141
Sequence974.csv_1: True Class: A, Predicted: C, Probability: 0.6130430802245284
Sequence975.csv_1: True Class: A, Predicted: A, Probability: 0.9878929909177058
Sequence976.csv_1: True Class: C, Predicted: B, Probability: 0.9703894502760619
Sequence977.csv_1: True Class: C, Predicted: B, Probability: 0.977280758860125
Sequence978.csv_1: True Class: B, Predicted: B, Probability: 0.8127643244373552
Sequence979.csv_1: True Class: B, Predicted: B, Probability: 0.5336157812038922
Sequence98.csv_1: True Class: B, Predicted: B, Probability: 0.8247014302404849
Sequence980.csv_1: True Class: C, Predicted: A, Probability: 0.9773464235186389
Sequence981.csv_1: True Class: C, Predicted: B, Probability: 0.7562693471905427
Sequence982.csv_1: True Class: B, Predicted: C, Probability: 0.9696557758293604
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.999968615301457
Sequence984.csv_1: True Class: C, Predicted: C, Probability: 0.8949691153963244
Sequence985.csv_1: True Class: C, Predicted: A, Probability: 0.7855051700658023
Sequence986.csv_1: True Class: B, Predicted: B, Probability: 0.8241257597383452
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.5136040418926037
Sequence988.csv_1: True Class: C, Predicted: C, Probability: 0.5756186379966589
Sequence989.csv_1: True Class: B, Predicted: C, Probability: 0.67018186673742
Sequence99.csv_1: True Class: A, Predicted: A, Probability: 0.9117640783231661
Sequence990.csv_1: True Class: A, Predicted: A, Probability: 0.6142434727762665
Sequence991.csv_1: True Class: B, Predicted: A, Probability: 0.999230478866127
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.8153665544552636
Sequence993.csv_1: True Class: A, Predicted: C, Probability: 0.9998229783199917
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9999949888314105
Sequence995.csv_1: True Class: C, Predicted: B, Probability: 0.9995316990425815
Sequence996.csv_1: True Class: A, Predicted: C, Probability: 0.9980838965386377
Sequence997.csv_1: True Class: A, Predicted: B, Probability: 0.9819871261925168
Sequence998.csv_1: True Class: C, Predicted: B, Probability: 0.8637603934663852
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.5353481283131597
