Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.9286759638606837
Sequence881.csv_1: True Class: D, Predicted: D, Probability: 0.9999999498901313
Sequence882.csv_1: True Class: D, Predicted: A, Probability: 0.9999997975268571
Sequence883.csv_1: True Class: D, Predicted: A, Probability: 0.9999985343919093
Sequence884.csv_1: True Class: D, Predicted: C, Probability: 0.9997426545409709
Sequence885.csv_1: True Class: D, Predicted: D, Probability: 0.9999999994836652
Sequence886.csv_1: True Class: D, Predicted: A, Probability: 0.9980703031483635
Sequence887.csv_1: True Class: D, Predicted: B, Probability: 0.980522909849553
Sequence888.csv_1: True Class: B, Predicted: C, Probability: 0.9999868324828136
Sequence889.csv_1: True Class: D, Predicted: D, Probability: 0.9994994933088394
Sequence89.csv_1: True Class: D, Predicted: D, Probability: 0.9885190780527833
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999503
Sequence891.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence892.csv_1: True Class: D, Predicted: D, Probability: 0.9999599374934083
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.9999930302255273
Sequence894.csv_1: True Class: A, Predicted: D, Probability: 0.8988678940673532
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999049047284793
Sequence896.csv_1: True Class: B, Predicted: A, Probability: 0.9854549889090363
Sequence897.csv_1: True Class: A, Predicted: C, Probability: 0.5383427248742184
Sequence898.csv_1: True Class: D, Predicted: C, Probability: 0.9907591903080637
Sequence899.csv_1: True Class: B, Predicted: D, Probability: 0.8173344663689665
Sequence9.csv_1: True Class: C, Predicted: B, Probability: 0.953027058210299
Sequence90.csv_1: True Class: C, Predicted: C, Probability: 0.9669813409580073
Sequence900.csv_1: True Class: A, Predicted: A, Probability: 0.9994254215312116
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999576490955713
Sequence902.csv_1: True Class: A, Predicted: B, Probability: 0.9648355217088289
Sequence903.csv_1: True Class: D, Predicted: A, Probability: 0.8661982304342387
Sequence904.csv_1: True Class: B, Predicted: C, Probability: 0.9985726760835397
Sequence905.csv_1: True Class: B, Predicted: C, Probability: 0.9995727033872503
Sequence906.csv_1: True Class: A, Predicted: C, Probability: 0.9999999989677958
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9999951171916862
Sequence908.csv_1: True Class: A, Predicted: C, Probability: 0.9999967543189414
Sequence909.csv_1: True Class: C, Predicted: B, Probability: 0.9999999950884301
Sequence91.csv_1: True Class: D, Predicted: C, Probability: 0.9101514621848872
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.9998440133214903
Sequence911.csv_1: True Class: D, Predicted: D, Probability: 0.9999986148349429
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.9999666102157805
Sequence913.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998754934
Sequence914.csv_1: True Class: C, Predicted: B, Probability: 0.9246093328655248
Sequence915.csv_1: True Class: A, Predicted: B, Probability: 0.9999889575801487
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9999999901108199
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9999899874044038
Sequence918.csv_1: True Class: C, Predicted: D, Probability: 0.9999971081413458
Sequence919.csv_1: True Class: A, Predicted: A, Probability: 0.9999822546563473
Sequence92.csv_1: True Class: A, Predicted: C, Probability: 0.9876159276093277
Sequence920.csv_1: True Class: D, Predicted: C, Probability: 0.9983892432047891
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9999906653054441
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.9999999970208782
Sequence923.csv_1: True Class: D, Predicted: D, Probability: 0.8726075847603839
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9843606595883434
Sequence925.csv_1: True Class: D, Predicted: C, Probability: 0.9807473804899774
Sequence926.csv_1: True Class: A, Predicted: B, Probability: 0.9993250979376035
Sequence927.csv_1: True Class: B, Predicted: B, Probability: 0.9523779137087852
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.9999999901721739
Sequence929.csv_1: True Class: A, Predicted: B, Probability: 0.9999999633148642
Sequence93.csv_1: True Class: A, Predicted: B, Probability: 0.9930368428247653
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.9999967229020431
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.996463171348892
Sequence932.csv_1: True Class: D, Predicted: A, Probability: 0.8086119508317872
Sequence933.csv_1: True Class: A, Predicted: B, Probability: 0.981235866464593
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9980520028896062
Sequence935.csv_1: True Class: D, Predicted: C, Probability: 0.9124952219277315
Sequence936.csv_1: True Class: D, Predicted: A, Probability: 0.9997370183400243
Sequence937.csv_1: True Class: A, Predicted: A, Probability: 0.9949963759138335
Sequence938.csv_1: True Class: D, Predicted: A, Probability: 0.9999995345671427
Sequence939.csv_1: True Class: D, Predicted: C, Probability: 0.9991839411161538
Sequence94.csv_1: True Class: A, Predicted: A, Probability: 0.9999878178756999
Sequence940.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977683822
Sequence941.csv_1: True Class: C, Predicted: C, Probability: 0.9680844075785527
Sequence942.csv_1: True Class: D, Predicted: A, Probability: 0.9999999999996204
Sequence943.csv_1: True Class: D, Predicted: A, Probability: 0.955013333721747
Sequence944.csv_1: True Class: B, Predicted: A, Probability: 0.9509540817842302
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999998049912828
Sequence946.csv_1: True Class: A, Predicted: A, Probability: 0.9999843432093548
Sequence947.csv_1: True Class: A, Predicted: B, Probability: 0.9997535274789308
Sequence948.csv_1: True Class: D, Predicted: B, Probability: 0.9999999280119765
Sequence949.csv_1: True Class: C, Predicted: C, Probability: 0.9998081415967052
Sequence95.csv_1: True Class: D, Predicted: D, Probability: 0.9999999978283999
Sequence950.csv_1: True Class: D, Predicted: D, Probability: 0.9999015413844878
Sequence951.csv_1: True Class: B, Predicted: B, Probability: 0.9999163934946131
Sequence952.csv_1: True Class: D, Predicted: B, Probability: 0.9353621519436924
Sequence953.csv_1: True Class: A, Predicted: B, Probability: 0.9438118018095263
Sequence954.csv_1: True Class: D, Predicted: C, Probability: 0.9998365774238213
Sequence955.csv_1: True Class: A, Predicted: A, Probability: 0.999999918269149
Sequence956.csv_1: True Class: C, Predicted: C, Probability: 0.9466436017234724
Sequence957.csv_1: True Class: B, Predicted: B, Probability: 0.7831605880846604
Sequence958.csv_1: True Class: B, Predicted: D, Probability: 0.6209492132534561
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9999954407626377
Sequence96.csv_1: True Class: A, Predicted: A, Probability: 0.484924486478361
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999015
Sequence961.csv_1: True Class: B, Predicted: A, Probability: 0.9998928409538348
Sequence962.csv_1: True Class: B, Predicted: D, Probability: 0.9507466093783107
Sequence963.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996854
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.9999997186795606
Sequence965.csv_1: True Class: C, Predicted: D, Probability: 0.9907967387127915
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.6621975167272223
Sequence967.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999935986
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9219435492979161
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.9869847657481805
Sequence97.csv_1: True Class: A, Predicted: C, Probability: 0.9322940394300244
Sequence970.csv_1: True Class: C, Predicted: B, Probability: 0.9957683925677846
Sequence971.csv_1: True Class: A, Predicted: A, Probability: 0.9999889450094732
Sequence972.csv_1: True Class: A, Predicted: C, Probability: 0.9898218556581128
Sequence973.csv_1: True Class: A, Predicted: C, Probability: 0.9999998673024775
Sequence974.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999826
Sequence975.csv_1: True Class: A, Predicted: D, Probability: 0.9997757132010504
Sequence976.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998851352
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.9752076814786255
Sequence978.csv_1: True Class: A, Predicted: B, Probability: 0.8978502715824755
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.733471511619773
Sequence98.csv_1: True Class: D, Predicted: D, Probability: 0.999965730996183
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.999999972560368
Sequence981.csv_1: True Class: D, Predicted: D, Probability: 0.988689712730558
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999409580548848
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999901507460033
Sequence984.csv_1: True Class: A, Predicted: A, Probability: 0.9998319761573979
Sequence985.csv_1: True Class: B, Predicted: A, Probability: 0.9999999951952973
Sequence986.csv_1: True Class: B, Predicted: D, Probability: 0.9156234305524302
Sequence987.csv_1: True Class: A, Predicted: D, Probability: 0.9701316249495557
Sequence988.csv_1: True Class: D, Predicted: D, Probability: 0.9999996418141898
Sequence989.csv_1: True Class: D, Predicted: D, Probability: 0.9733074841090767
Sequence99.csv_1: True Class: A, Predicted: B, Probability: 0.8774343976921715
Sequence990.csv_1: True Class: D, Predicted: B, Probability: 0.8097934209061618
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999862129
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9993940426355594
Sequence993.csv_1: True Class: C, Predicted: D, Probability: 0.9956239380819447
Sequence994.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999800201
Sequence995.csv_1: True Class: B, Predicted: A, Probability: 0.9999980192642275
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999282105
Sequence997.csv_1: True Class: A, Predicted: D, Probability: 0.9999999999999959
Sequence998.csv_1: True Class: A, Predicted: A, Probability: 0.9673261385978589
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9999001625030648
