Sequence549.csv_1: True Class: C, Predicted: B, Probability: 0.9999540562337906
Sequence880.csv_1: True Class: C, Predicted: A, Probability: 0.9825854206432356
Sequence881.csv_1: True Class: C, Predicted: C, Probability: 0.9999773334110461
Sequence882.csv_1: True Class: C, Predicted: A, Probability: 0.9759780727769222
Sequence883.csv_1: True Class: B, Predicted: B, Probability: 0.9155717589468013
Sequence884.csv_1: True Class: B, Predicted: C, Probability: 0.5292032660495772
Sequence885.csv_1: True Class: C, Predicted: C, Probability: 0.9804951721897674
Sequence886.csv_1: True Class: B, Predicted: A, Probability: 0.7473943556465937
Sequence887.csv_1: True Class: B, Predicted: C, Probability: 0.9999999991112218
Sequence888.csv_1: True Class: A, Predicted: B, Probability: 0.9925398486603595
Sequence889.csv_1: True Class: A, Predicted: C, Probability: 0.9699802474929969
Sequence89.csv_1: True Class: B, Predicted: C, Probability: 0.9862747962204551
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999993545382075
Sequence891.csv_1: True Class: C, Predicted: C, Probability: 0.6843402593746494
Sequence892.csv_1: True Class: B, Predicted: C, Probability: 0.997097212064395
Sequence893.csv_1: True Class: C, Predicted: C, Probability: 0.9999999920395722
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.9994532608940532
Sequence895.csv_1: True Class: C, Predicted: A, Probability: 0.8593552187109088
Sequence896.csv_1: True Class: C, Predicted: C, Probability: 0.9999471602448606
Sequence897.csv_1: True Class: A, Predicted: B, Probability: 0.99999557243794
Sequence898.csv_1: True Class: C, Predicted: A, Probability: 0.9439059622354994
Sequence899.csv_1: True Class: B, Predicted: C, Probability: 0.999999269970833
Sequence9.csv_1: True Class: A, Predicted: B, Probability: 0.9996709273882489
Sequence90.csv_1: True Class: B, Predicted: C, Probability: 0.9875104995742333
Sequence900.csv_1: True Class: B, Predicted: C, Probability: 0.807456856973464
Sequence901.csv_1: True Class: B, Predicted: A, Probability: 0.6449434939525371
Sequence902.csv_1: True Class: C, Predicted: A, Probability: 0.9977482448484555
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9999999067182083
Sequence904.csv_1: True Class: A, Predicted: B, Probability: 0.9967177707648216
Sequence905.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999972324
Sequence906.csv_1: True Class: C, Predicted: B, Probability: 0.8166412144726944
Sequence907.csv_1: True Class: A, Predicted: B, Probability: 0.9651517114186213
Sequence908.csv_1: True Class: B, Predicted: B, Probability: 0.9995775426543537
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.9999908897584685
Sequence91.csv_1: True Class: C, Predicted: A, Probability: 0.5617854508030911
Sequence910.csv_1: True Class: C, Predicted: B, Probability: 0.5517630921487803
Sequence911.csv_1: True Class: C, Predicted: C, Probability: 0.749678209502878
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.8222124016612009
Sequence913.csv_1: True Class: C, Predicted: B, Probability: 0.99999977345689
Sequence914.csv_1: True Class: C, Predicted: A, Probability: 0.9999167982930804
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.9038849061090728
Sequence916.csv_1: True Class: B, Predicted: C, Probability: 0.9538876024587746
Sequence917.csv_1: True Class: A, Predicted: B, Probability: 0.9999939077767308
Sequence918.csv_1: True Class: B, Predicted: A, Probability: 0.9595266039060926
Sequence919.csv_1: True Class: A, Predicted: C, Probability: 0.9893731532114428
Sequence92.csv_1: True Class: C, Predicted: B, Probability: 0.9209826245296208
Sequence920.csv_1: True Class: C, Predicted: B, Probability: 0.49403939847402145
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.8531521244454935
Sequence922.csv_1: True Class: C, Predicted: A, Probability: 0.9998841074090251
Sequence923.csv_1: True Class: A, Predicted: C, Probability: 0.9999999899795561
Sequence924.csv_1: True Class: A, Predicted: C, Probability: 0.6988187432839864
Sequence925.csv_1: True Class: A, Predicted: A, Probability: 0.6272890941180889
Sequence926.csv_1: True Class: A, Predicted: B, Probability: 0.9999971497237786
Sequence927.csv_1: True Class: B, Predicted: A, Probability: 0.9981546758226432
Sequence928.csv_1: True Class: C, Predicted: B, Probability: 0.9998998849240277
Sequence929.csv_1: True Class: B, Predicted: A, Probability: 0.9135893437342452
Sequence93.csv_1: True Class: B, Predicted: A, Probability: 0.9999449187982626
Sequence930.csv_1: True Class: A, Predicted: C, Probability: 0.9999510810840436
Sequence931.csv_1: True Class: C, Predicted: A, Probability: 0.7323847342410755
Sequence932.csv_1: True Class: A, Predicted: B, Probability: 0.9999999938021287
Sequence933.csv_1: True Class: B, Predicted: B, Probability: 0.9995835542779876
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9985620401946278
Sequence935.csv_1: True Class: B, Predicted: C, Probability: 0.9935162256778288
Sequence936.csv_1: True Class: C, Predicted: B, Probability: 0.918044002975241
Sequence937.csv_1: True Class: B, Predicted: C, Probability: 0.9993694213601051
Sequence938.csv_1: True Class: B, Predicted: C, Probability: 0.6282401762028929
Sequence939.csv_1: True Class: B, Predicted: C, Probability: 0.9999760813178769
Sequence94.csv_1: True Class: B, Predicted: B, Probability: 0.47891701815801485
Sequence940.csv_1: True Class: B, Predicted: B, Probability: 0.6324005155297335
Sequence941.csv_1: True Class: C, Predicted: B, Probability: 0.995111934470377
Sequence942.csv_1: True Class: A, Predicted: B, Probability: 0.9999205927435612
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9805826768860199
Sequence944.csv_1: True Class: A, Predicted: C, Probability: 0.9999999217307738
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999954790595391
Sequence946.csv_1: True Class: A, Predicted: A, Probability: 0.667298561893116
Sequence947.csv_1: True Class: A, Predicted: C, Probability: 0.9948270277776903
Sequence948.csv_1: True Class: C, Predicted: C, Probability: 0.9998058068925056
Sequence949.csv_1: True Class: B, Predicted: B, Probability: 0.8644610324210935
Sequence95.csv_1: True Class: A, Predicted: C, Probability: 0.9968742961667046
Sequence950.csv_1: True Class: C, Predicted: A, Probability: 0.9998265860413329
Sequence951.csv_1: True Class: B, Predicted: A, Probability: 0.9999999842534735
Sequence952.csv_1: True Class: A, Predicted: A, Probability: 0.9774739202785788
Sequence953.csv_1: True Class: C, Predicted: B, Probability: 0.9898110569596749
Sequence954.csv_1: True Class: C, Predicted: C, Probability: 0.9955566520129586
Sequence955.csv_1: True Class: B, Predicted: B, Probability: 0.9998186411479765
Sequence956.csv_1: True Class: A, Predicted: A, Probability: 0.9765259129094881
Sequence957.csv_1: True Class: C, Predicted: A, Probability: 0.9999253194827
Sequence958.csv_1: True Class: A, Predicted: B, Probability: 0.99953741837894
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9990646074462851
Sequence96.csv_1: True Class: C, Predicted: B, Probability: 0.9999179503994613
Sequence960.csv_1: True Class: A, Predicted: C, Probability: 0.9700110932025306
Sequence961.csv_1: True Class: B, Predicted: A, Probability: 0.9970755952459947
Sequence962.csv_1: True Class: B, Predicted: A, Probability: 0.9999996530707174
Sequence963.csv_1: True Class: B, Predicted: C, Probability: 0.9999947252793379
Sequence964.csv_1: True Class: A, Predicted: C, Probability: 0.9999285852507255
Sequence965.csv_1: True Class: B, Predicted: C, Probability: 0.9782061230221258
Sequence966.csv_1: True Class: B, Predicted: C, Probability: 0.9999997371587396
Sequence967.csv_1: True Class: A, Predicted: B, Probability: 0.9370374690192353
Sequence968.csv_1: True Class: A, Predicted: B, Probability: 0.9999807937944681
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.9999933427019666
Sequence97.csv_1: True Class: B, Predicted: B, Probability: 0.6861641088299693
Sequence970.csv_1: True Class: A, Predicted: A, Probability: 0.8192349353129119
Sequence971.csv_1: True Class: C, Predicted: C, Probability: 0.991820908020995
Sequence972.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999010417
Sequence973.csv_1: True Class: B, Predicted: B, Probability: 0.9999794290656927
Sequence974.csv_1: True Class: A, Predicted: C, Probability: 0.9911214984733938
Sequence975.csv_1: True Class: A, Predicted: A, Probability: 0.9501915398095955
Sequence976.csv_1: True Class: C, Predicted: A, Probability: 0.9679457745568798
Sequence977.csv_1: True Class: C, Predicted: B, Probability: 0.9231038262013268
Sequence978.csv_1: True Class: B, Predicted: C, Probability: 0.9227272305490939
Sequence979.csv_1: True Class: B, Predicted: B, Probability: 0.5360858446105176
Sequence98.csv_1: True Class: B, Predicted: B, Probability: 0.9998699490736775
Sequence980.csv_1: True Class: C, Predicted: A, Probability: 0.9999999999943524
Sequence981.csv_1: True Class: C, Predicted: C, Probability: 0.5107117990669559
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999905
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.999985256228219
Sequence984.csv_1: True Class: C, Predicted: C, Probability: 0.8751480634544279
Sequence985.csv_1: True Class: C, Predicted: A, Probability: 0.558063951633789
Sequence986.csv_1: True Class: B, Predicted: B, Probability: 0.9999981977841598
Sequence987.csv_1: True Class: A, Predicted: C, Probability: 0.9939576664122174
Sequence988.csv_1: True Class: C, Predicted: B, Probability: 0.9139275351268893
Sequence989.csv_1: True Class: B, Predicted: B, Probability: 0.6367542575762104
Sequence99.csv_1: True Class: A, Predicted: B, Probability: 0.9969348581595805
Sequence990.csv_1: True Class: A, Predicted: B, Probability: 0.9779225113838774
Sequence991.csv_1: True Class: B, Predicted: A, Probability: 0.999274852662888
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9747015098094911
Sequence993.csv_1: True Class: A, Predicted: C, Probability: 0.9882312633621275
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9988900379929389
Sequence995.csv_1: True Class: C, Predicted: B, Probability: 0.9887942092665104
Sequence996.csv_1: True Class: A, Predicted: C, Probability: 0.9975849655769978
Sequence997.csv_1: True Class: A, Predicted: A, Probability: 0.9506285374781159
Sequence998.csv_1: True Class: C, Predicted: B, Probability: 0.9999976672481148
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9221115379771144
