Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.9216059217418164
Sequence881.csv_1: True Class: D, Predicted: D, Probability: 0.9999999484986972
Sequence882.csv_1: True Class: D, Predicted: A, Probability: 0.9999998030858392
Sequence883.csv_1: True Class: D, Predicted: A, Probability: 0.9999984226718122
Sequence884.csv_1: True Class: D, Predicted: C, Probability: 0.9997410402423471
Sequence885.csv_1: True Class: D, Predicted: D, Probability: 0.9999999995136827
Sequence886.csv_1: True Class: D, Predicted: A, Probability: 0.9981052765884517
Sequence887.csv_1: True Class: D, Predicted: B, Probability: 0.9793321055041714
Sequence888.csv_1: True Class: B, Predicted: C, Probability: 0.9999745915728865
Sequence889.csv_1: True Class: D, Predicted: D, Probability: 0.9995373599862828
Sequence89.csv_1: True Class: D, Predicted: D, Probability: 0.9886548723050904
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999655
Sequence891.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence892.csv_1: True Class: D, Predicted: D, Probability: 0.9999622787907008
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.9999931303484888
Sequence894.csv_1: True Class: A, Predicted: D, Probability: 0.8963097024946158
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999075190143086
Sequence896.csv_1: True Class: B, Predicted: A, Probability: 0.9824093600023198
Sequence897.csv_1: True Class: A, Predicted: C, Probability: 0.5367766742306481
Sequence898.csv_1: True Class: D, Predicted: C, Probability: 0.9907012040148486
Sequence899.csv_1: True Class: B, Predicted: D, Probability: 0.8131194867501698
Sequence9.csv_1: True Class: C, Predicted: B, Probability: 0.9529528551295535
Sequence90.csv_1: True Class: C, Predicted: C, Probability: 0.9667783986731155
Sequence900.csv_1: True Class: A, Predicted: A, Probability: 0.999441235166293
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999570301770798
Sequence902.csv_1: True Class: A, Predicted: B, Probability: 0.9627386171878217
Sequence903.csv_1: True Class: D, Predicted: A, Probability: 0.8641458660307044
Sequence904.csv_1: True Class: B, Predicted: C, Probability: 0.9972815696185872
Sequence905.csv_1: True Class: B, Predicted: C, Probability: 0.9993151531272667
Sequence906.csv_1: True Class: A, Predicted: C, Probability: 0.9999999988581499
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9999950870126441
Sequence908.csv_1: True Class: A, Predicted: C, Probability: 0.9999965074513184
Sequence909.csv_1: True Class: C, Predicted: B, Probability: 0.9999999947847482
Sequence91.csv_1: True Class: D, Predicted: C, Probability: 0.9031673826308864
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.9998462485876256
Sequence911.csv_1: True Class: D, Predicted: D, Probability: 0.9999985805779599
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.999966400526666
Sequence913.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998789032
Sequence914.csv_1: True Class: C, Predicted: B, Probability: 0.9303712625280436
Sequence915.csv_1: True Class: A, Predicted: B, Probability: 0.9999892741623989
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9999999948138591
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9999909507127681
Sequence918.csv_1: True Class: C, Predicted: D, Probability: 0.9999971262231993
Sequence919.csv_1: True Class: A, Predicted: A, Probability: 0.9999827419141148
Sequence92.csv_1: True Class: A, Predicted: C, Probability: 0.9863685365630492
Sequence920.csv_1: True Class: D, Predicted: C, Probability: 0.9982604001790284
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9999907997949433
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.999999997064374
Sequence923.csv_1: True Class: D, Predicted: D, Probability: 0.8805635603731231
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9841356424217678
Sequence925.csv_1: True Class: D, Predicted: C, Probability: 0.9820508978782644
Sequence926.csv_1: True Class: A, Predicted: B, Probability: 0.9993463354788973
Sequence927.csv_1: True Class: B, Predicted: B, Probability: 0.9756874623459926
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.9999999903130651
Sequence929.csv_1: True Class: A, Predicted: B, Probability: 0.9999999627899778
Sequence93.csv_1: True Class: A, Predicted: B, Probability: 0.9932082074320133
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.9999968130820817
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9964120830002695
Sequence932.csv_1: True Class: D, Predicted: A, Probability: 0.823442260855479
Sequence933.csv_1: True Class: A, Predicted: B, Probability: 0.9827673708687343
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9982388833180853
Sequence935.csv_1: True Class: D, Predicted: C, Probability: 0.9180677825036835
Sequence936.csv_1: True Class: D, Predicted: A, Probability: 0.9997157640323213
Sequence937.csv_1: True Class: A, Predicted: A, Probability: 0.9951337751240412
Sequence938.csv_1: True Class: D, Predicted: A, Probability: 0.9999995262966449
Sequence939.csv_1: True Class: D, Predicted: C, Probability: 0.9991788258606105
Sequence94.csv_1: True Class: A, Predicted: A, Probability: 0.9999879954237264
Sequence940.csv_1: True Class: A, Predicted: A, Probability: 0.9999999978281523
Sequence941.csv_1: True Class: C, Predicted: C, Probability: 0.9678891638833378
Sequence942.csv_1: True Class: D, Predicted: A, Probability: 0.9999999999996312
Sequence943.csv_1: True Class: D, Predicted: A, Probability: 0.9591702218412292
Sequence944.csv_1: True Class: B, Predicted: A, Probability: 0.950545894104518
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999998083532905
Sequence946.csv_1: True Class: A, Predicted: A, Probability: 0.99998476859804
Sequence947.csv_1: True Class: A, Predicted: B, Probability: 0.9998763553836938
Sequence948.csv_1: True Class: D, Predicted: B, Probability: 0.9999999619897254
Sequence949.csv_1: True Class: C, Predicted: C, Probability: 0.9998069343046628
Sequence95.csv_1: True Class: D, Predicted: D, Probability: 0.9999999978419609
Sequence950.csv_1: True Class: D, Predicted: D, Probability: 0.99990215553531
Sequence951.csv_1: True Class: B, Predicted: B, Probability: 0.9999324903212664
Sequence952.csv_1: True Class: D, Predicted: B, Probability: 0.9356373637910329
Sequence953.csv_1: True Class: A, Predicted: B, Probability: 0.9430373931639333
Sequence954.csv_1: True Class: D, Predicted: C, Probability: 0.9998355464264084
Sequence955.csv_1: True Class: A, Predicted: A, Probability: 0.9999999208929964
Sequence956.csv_1: True Class: C, Predicted: C, Probability: 0.9456113271165488
Sequence957.csv_1: True Class: B, Predicted: B, Probability: 0.7866036037631192
Sequence958.csv_1: True Class: B, Predicted: D, Probability: 0.758363190598963
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.999995565847713
Sequence96.csv_1: True Class: A, Predicted: A, Probability: 0.5088514339045433
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999001
Sequence961.csv_1: True Class: B, Predicted: A, Probability: 0.9998957998859942
Sequence962.csv_1: True Class: B, Predicted: D, Probability: 0.9501396026202218
Sequence963.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999969
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.9999997263939364
Sequence965.csv_1: True Class: C, Predicted: D, Probability: 0.9905558972519314
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.6684147938412338
Sequence967.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999936391
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9289357813179997
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.9868649583638096
Sequence97.csv_1: True Class: A, Predicted: C, Probability: 0.9328514590666686
Sequence970.csv_1: True Class: C, Predicted: B, Probability: 0.9955340515504553
Sequence971.csv_1: True Class: A, Predicted: A, Probability: 0.9999891809878618
Sequence972.csv_1: True Class: A, Predicted: C, Probability: 0.9890486757337261
Sequence973.csv_1: True Class: A, Predicted: C, Probability: 0.9999998664689785
Sequence974.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999815
Sequence975.csv_1: True Class: A, Predicted: D, Probability: 0.9997899521848265
Sequence976.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998882949
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.9750559835062692
Sequence978.csv_1: True Class: A, Predicted: B, Probability: 0.8965128479147682
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.738901237382606
Sequence98.csv_1: True Class: D, Predicted: D, Probability: 0.999968275811739
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.9999999721588743
Sequence981.csv_1: True Class: D, Predicted: D, Probability: 0.9895322847493238
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999400996296294
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999902921941924
Sequence984.csv_1: True Class: A, Predicted: A, Probability: 0.9998481597088814
Sequence985.csv_1: True Class: B, Predicted: A, Probability: 0.9999999953274563
Sequence986.csv_1: True Class: B, Predicted: D, Probability: 0.9535098982625965
Sequence987.csv_1: True Class: A, Predicted: D, Probability: 0.9719801893966769
Sequence988.csv_1: True Class: D, Predicted: D, Probability: 0.9999996488280183
Sequence989.csv_1: True Class: D, Predicted: D, Probability: 0.9734702604743796
Sequence99.csv_1: True Class: A, Predicted: B, Probability: 0.8860331222082435
Sequence990.csv_1: True Class: D, Predicted: B, Probability: 0.8076403325048092
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999866107
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9994027179918672
Sequence993.csv_1: True Class: C, Predicted: D, Probability: 0.9956511334989434
Sequence994.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999805722
Sequence995.csv_1: True Class: B, Predicted: A, Probability: 0.9999980738741426
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999292435
Sequence997.csv_1: True Class: A, Predicted: D, Probability: 0.9999999999999961
Sequence998.csv_1: True Class: A, Predicted: A, Probability: 0.9677793026889102
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9999098155974118
