Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.7708511611317422
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.9982581862895623
Sequence881.csv_1: True Class: A, Predicted: B, Probability: 0.9809815166366254
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 0.9993606381309879
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9994633773889452
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9591274297731986
Sequence886.csv_1: True Class: A, Predicted: A, Probability: 0.7874134123938934
Sequence887.csv_1: True Class: A, Predicted: B, Probability: 0.9998539094304388
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999655612
Sequence889.csv_1: True Class: B, Predicted: C, Probability: 0.9988657374001629
Sequence89.csv_1: True Class: A, Predicted: B, Probability: 0.5903700189077922
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.6382469173288537
Sequence891.csv_1: True Class: A, Predicted: A, Probability: 0.6751802656318906
Sequence892.csv_1: True Class: A, Predicted: C, Probability: 0.9908672696071886
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.906842384765444
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.794521943028653
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999893746226697
Sequence896.csv_1: True Class: C, Predicted: C, Probability: 0.9999997695207021
Sequence897.csv_1: True Class: C, Predicted: B, Probability: 0.999574208973017
Sequence898.csv_1: True Class: A, Predicted: B, Probability: 0.6539901116851946
Sequence899.csv_1: True Class: C, Predicted: C, Probability: 0.9507184476131683
Sequence9.csv_1: True Class: A, Predicted: B, Probability: 0.889072532785299
Sequence90.csv_1: True Class: A, Predicted: B, Probability: 0.9999992155085953
Sequence900.csv_1: True Class: C, Predicted: C, Probability: 0.9999976562103454
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.4674732169662635
Sequence902.csv_1: True Class: C, Predicted: C, Probability: 0.9994882198099282
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9415357178968087
Sequence904.csv_1: True Class: B, Predicted: B, Probability: 0.9259668448822055
Sequence905.csv_1: True Class: C, Predicted: B, Probability: 0.8083712633931323
Sequence906.csv_1: True Class: B, Predicted: A, Probability: 0.9285373458781332
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.989039040898657
Sequence908.csv_1: True Class: A, Predicted: A, Probability: 0.999984085560019
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.9999990812196382
Sequence91.csv_1: True Class: A, Predicted: B, Probability: 0.9988418963830523
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.7742884694495831
Sequence911.csv_1: True Class: B, Predicted: A, Probability: 0.9235910711594402
Sequence912.csv_1: True Class: C, Predicted: B, Probability: 0.9602637724263552
Sequence913.csv_1: True Class: B, Predicted: B, Probability: 0.999240881015485
Sequence914.csv_1: True Class: B, Predicted: C, Probability: 0.9936523048802499
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.6067640882310091
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9961392354099289
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.999997302710712
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9286368432711487
Sequence919.csv_1: True Class: A, Predicted: B, Probability: 0.9974101012665968
Sequence92.csv_1: True Class: A, Predicted: B, Probability: 0.9406764665655467
Sequence920.csv_1: True Class: B, Predicted: B, Probability: 0.9556861520688342
Sequence921.csv_1: True Class: A, Predicted: C, Probability: 0.9122677975728781
Sequence922.csv_1: True Class: A, Predicted: B, Probability: 0.9069188073329706
Sequence923.csv_1: True Class: A, Predicted: B, Probability: 0.9999959632874119
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9980932942844108
Sequence925.csv_1: True Class: B, Predicted: C, Probability: 0.9999567640271769
Sequence926.csv_1: True Class: C, Predicted: C, Probability: 0.9929659857482515
Sequence927.csv_1: True Class: A, Predicted: C, Probability: 0.9911680057186852
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.6817771052158282
Sequence929.csv_1: True Class: A, Predicted: C, Probability: 0.9924673882820387
Sequence93.csv_1: True Class: A, Predicted: C, Probability: 0.523355341786269
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.999984447716717
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9406038014056968
Sequence932.csv_1: True Class: A, Predicted: A, Probability: 0.9999354709104074
Sequence933.csv_1: True Class: B, Predicted: A, Probability: 0.5412484709994483
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975928
Sequence935.csv_1: True Class: A, Predicted: C, Probability: 0.9998788247947544
Sequence936.csv_1: True Class: A, Predicted: B, Probability: 0.9823247965987097
Sequence937.csv_1: True Class: A, Predicted: C, Probability: 0.9869313154267245
Sequence938.csv_1: True Class: B, Predicted: A, Probability: 0.8075660984717169
Sequence939.csv_1: True Class: A, Predicted: A, Probability: 0.5505319362562409
Sequence94.csv_1: True Class: A, Predicted: B, Probability: 0.931612767379577
Sequence940.csv_1: True Class: A, Predicted: C, Probability: 0.9969231303132317
Sequence941.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence942.csv_1: True Class: B, Predicted: B, Probability: 0.9974779178194034
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9759027567827061
Sequence944.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9820807754485515
Sequence946.csv_1: True Class: C, Predicted: A, Probability: 0.999998097014672
Sequence947.csv_1: True Class: C, Predicted: C, Probability: 0.994912388287628
Sequence948.csv_1: True Class: B, Predicted: B, Probability: 0.721616742011418
Sequence949.csv_1: True Class: B, Predicted: C, Probability: 0.998735754206795
Sequence95.csv_1: True Class: A, Predicted: A, Probability: 0.9999943963006596
Sequence950.csv_1: True Class: A, Predicted: A, Probability: 0.9999999414774915
Sequence951.csv_1: True Class: B, Predicted: C, Probability: 0.8528151118605063
Sequence952.csv_1: True Class: A, Predicted: B, Probability: 0.5299859177879368
Sequence953.csv_1: True Class: B, Predicted: B, Probability: 0.9987374089006793
Sequence954.csv_1: True Class: A, Predicted: A, Probability: 0.5369273626606316
Sequence955.csv_1: True Class: A, Predicted: B, Probability: 0.9898120365420014
Sequence956.csv_1: True Class: A, Predicted: C, Probability: 0.9461134550300255
Sequence957.csv_1: True Class: A, Predicted: C, Probability: 0.9999999999999915
Sequence958.csv_1: True Class: B, Predicted: B, Probability: 0.657832264942988
Sequence959.csv_1: True Class: A, Predicted: C, Probability: 0.9322933414603672
Sequence96.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990898933
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.7408053591192204
Sequence961.csv_1: True Class: B, Predicted: B, Probability: 0.9994822944896586
Sequence962.csv_1: True Class: B, Predicted: B, Probability: 0.8084721940305312
Sequence963.csv_1: True Class: A, Predicted: B, Probability: 0.8299995806166683
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.6491434931168768
Sequence965.csv_1: True Class: C, Predicted: B, Probability: 0.8490124598646919
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.991704567119034
Sequence967.csv_1: True Class: B, Predicted: A, Probability: 0.6285029594928389
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence969.csv_1: True Class: C, Predicted: C, Probability: 0.999900199371501
Sequence97.csv_1: True Class: C, Predicted: B, Probability: 0.9999997430811386
Sequence970.csv_1: True Class: C, Predicted: C, Probability: 0.999998989589426
Sequence971.csv_1: True Class: B, Predicted: C, Probability: 0.9866401952481437
Sequence972.csv_1: True Class: B, Predicted: C, Probability: 0.9998785126080751
Sequence973.csv_1: True Class: B, Predicted: A, Probability: 0.8630314447831623
Sequence974.csv_1: True Class: C, Predicted: B, Probability: 0.9895200547370108
Sequence975.csv_1: True Class: C, Predicted: C, Probability: 0.9925946841202495
Sequence976.csv_1: True Class: C, Predicted: C, Probability: 0.9999421276125444
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.4242053834962136
Sequence978.csv_1: True Class: A, Predicted: A, Probability: 0.6403256548125825
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.9999988175308041
Sequence98.csv_1: True Class: A, Predicted: A, Probability: 0.9336801732822201
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.7251609733960935
Sequence981.csv_1: True Class: A, Predicted: A, Probability: 0.9085125271519731
Sequence982.csv_1: True Class: B, Predicted: A, Probability: 0.7960638808053044
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9998147358021546
Sequence984.csv_1: True Class: C, Predicted: B, Probability: 0.9996031651032897
Sequence985.csv_1: True Class: C, Predicted: B, Probability: 0.9445574665420788
Sequence986.csv_1: True Class: B, Predicted: A, Probability: 0.9955553388921569
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.738399459681923
Sequence988.csv_1: True Class: A, Predicted: B, Probability: 0.9369175634871469
Sequence989.csv_1: True Class: A, Predicted: A, Probability: 0.8950081762765704
Sequence99.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999626521
Sequence990.csv_1: True Class: B, Predicted: B, Probability: 0.9600887972746833
Sequence991.csv_1: True Class: A, Predicted: B, Probability: 0.9987446185249926
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9967554727129334
Sequence993.csv_1: True Class: C, Predicted: B, Probability: 0.9786421677740774
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9962292468470427
Sequence995.csv_1: True Class: C, Predicted: A, Probability: 0.9990265152524069
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.778211580617031
Sequence997.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999004859
Sequence998.csv_1: True Class: C, Predicted: A, Probability: 0.9794099381442603
Sequence999.csv_1: True Class: A, Predicted: B, Probability: 0.715781661769766
