Sequence549.csv_1: True Class: C, Predicted: B, Probability: 0.8317059887622593
Sequence880.csv_1: True Class: C, Predicted: B, Probability: 0.5814397335124147
Sequence881.csv_1: True Class: C, Predicted: C, Probability: 0.9997952629551451
Sequence882.csv_1: True Class: C, Predicted: A, Probability: 0.9018654874037714
Sequence883.csv_1: True Class: B, Predicted: A, Probability: 0.9921917421354783
Sequence884.csv_1: True Class: B, Predicted: B, Probability: 0.5849324157897838
Sequence885.csv_1: True Class: C, Predicted: C, Probability: 0.999637663385093
Sequence886.csv_1: True Class: B, Predicted: B, Probability: 0.5043919781800417
Sequence887.csv_1: True Class: B, Predicted: C, Probability: 0.9999703003792687
Sequence888.csv_1: True Class: A, Predicted: B, Probability: 0.9162083679491558
Sequence889.csv_1: True Class: A, Predicted: B, Probability: 0.7694242936283336
Sequence89.csv_1: True Class: B, Predicted: A, Probability: 0.6550245697976316
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9895466004874587
Sequence891.csv_1: True Class: C, Predicted: C, Probability: 0.9997366011032286
Sequence892.csv_1: True Class: B, Predicted: C, Probability: 0.9999889798388893
Sequence893.csv_1: True Class: C, Predicted: C, Probability: 0.9231140865039994
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.9983401403022221
Sequence895.csv_1: True Class: C, Predicted: A, Probability: 0.997283544849281
Sequence896.csv_1: True Class: C, Predicted: A, Probability: 0.9647959539452124
Sequence897.csv_1: True Class: A, Predicted: B, Probability: 0.8495436318050719
Sequence898.csv_1: True Class: C, Predicted: B, Probability: 0.6151722300408715
Sequence899.csv_1: True Class: B, Predicted: C, Probability: 0.9449062267376898
Sequence9.csv_1: True Class: A, Predicted: C, Probability: 0.9508796514020625
Sequence90.csv_1: True Class: B, Predicted: C, Probability: 0.9924606354305816
Sequence900.csv_1: True Class: B, Predicted: C, Probability: 0.6302431310616259
Sequence901.csv_1: True Class: B, Predicted: C, Probability: 0.7193629440336614
Sequence902.csv_1: True Class: C, Predicted: A, Probability: 0.9158458588110729
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9860809977120144
Sequence904.csv_1: True Class: A, Predicted: C, Probability: 0.9525021508985555
Sequence905.csv_1: True Class: A, Predicted: A, Probability: 0.8650541272764132
Sequence906.csv_1: True Class: C, Predicted: A, Probability: 0.9991140103965677
Sequence907.csv_1: True Class: A, Predicted: B, Probability: 0.9965883424194822
Sequence908.csv_1: True Class: B, Predicted: B, Probability: 0.9624356128751741
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.8261718755409531
Sequence91.csv_1: True Class: C, Predicted: A, Probability: 0.9961397072254224
Sequence910.csv_1: True Class: C, Predicted: A, Probability: 0.8238102600392432
Sequence911.csv_1: True Class: C, Predicted: B, Probability: 0.7795007420716072
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.9376770144119823
Sequence913.csv_1: True Class: C, Predicted: B, Probability: 0.9999545462601948
Sequence914.csv_1: True Class: C, Predicted: A, Probability: 0.9977290131210493
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.9966284781775032
Sequence916.csv_1: True Class: B, Predicted: C, Probability: 0.9988111530206144
Sequence917.csv_1: True Class: A, Predicted: B, Probability: 0.9997551231021955
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9245802912573118
Sequence919.csv_1: True Class: A, Predicted: C, Probability: 0.9353271475101252
Sequence92.csv_1: True Class: C, Predicted: B, Probability: 0.9195417051372099
Sequence920.csv_1: True Class: C, Predicted: A, Probability: 0.6869275706580604
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9249814871197417
Sequence922.csv_1: True Class: C, Predicted: A, Probability: 0.6519206335539466
Sequence923.csv_1: True Class: A, Predicted: C, Probability: 0.9771893433762995
Sequence924.csv_1: True Class: A, Predicted: C, Probability: 0.96822272165919
Sequence925.csv_1: True Class: A, Predicted: B, Probability: 0.6039178640949175
Sequence926.csv_1: True Class: A, Predicted: A, Probability: 0.9885114713600355
Sequence927.csv_1: True Class: B, Predicted: C, Probability: 0.8771056883391255
Sequence928.csv_1: True Class: C, Predicted: B, Probability: 0.8917698644266913
Sequence929.csv_1: True Class: B, Predicted: A, Probability: 0.9344682252943511
Sequence93.csv_1: True Class: B, Predicted: A, Probability: 0.9999877122159746
Sequence930.csv_1: True Class: A, Predicted: B, Probability: 0.6234310493665118
Sequence931.csv_1: True Class: C, Predicted: C, Probability: 0.8758455632971168
Sequence932.csv_1: True Class: A, Predicted: B, Probability: 0.9998651524695216
Sequence933.csv_1: True Class: B, Predicted: B, Probability: 0.700583540743762
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9974786121251721
Sequence935.csv_1: True Class: B, Predicted: A, Probability: 0.6082693188557786
Sequence936.csv_1: True Class: C, Predicted: B, Probability: 0.9787284056673848
Sequence937.csv_1: True Class: B, Predicted: C, Probability: 0.9915573838472754
Sequence938.csv_1: True Class: B, Predicted: C, Probability: 0.9973738330474126
Sequence939.csv_1: True Class: B, Predicted: C, Probability: 0.8940484364799526
Sequence94.csv_1: True Class: B, Predicted: B, Probability: 0.8841628763180749
Sequence940.csv_1: True Class: B, Predicted: B, Probability: 0.880164692810892
Sequence941.csv_1: True Class: C, Predicted: B, Probability: 0.9999987939088223
Sequence942.csv_1: True Class: A, Predicted: B, Probability: 0.980200739397792
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9954242856236478
Sequence944.csv_1: True Class: A, Predicted: A, Probability: 0.7741719512124022
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999926739919627
Sequence946.csv_1: True Class: A, Predicted: C, Probability: 0.9909888481530493
Sequence947.csv_1: True Class: A, Predicted: C, Probability: 0.9992880890527646
Sequence948.csv_1: True Class: C, Predicted: C, Probability: 0.80930302058567
Sequence949.csv_1: True Class: B, Predicted: B, Probability: 0.9934825636196148
Sequence95.csv_1: True Class: A, Predicted: C, Probability: 0.9998311287194803
Sequence950.csv_1: True Class: C, Predicted: A, Probability: 0.4587149074964947
Sequence951.csv_1: True Class: B, Predicted: A, Probability: 0.9995473621681833
Sequence952.csv_1: True Class: A, Predicted: A, Probability: 0.6933951327322015
Sequence953.csv_1: True Class: C, Predicted: C, Probability: 0.9972255300463243
Sequence954.csv_1: True Class: C, Predicted: B, Probability: 0.9986405604704925
Sequence955.csv_1: True Class: B, Predicted: B, Probability: 0.9947071902865045
Sequence956.csv_1: True Class: A, Predicted: A, Probability: 0.9996695859249858
Sequence957.csv_1: True Class: C, Predicted: A, Probability: 0.9958133192744305
Sequence958.csv_1: True Class: A, Predicted: B, Probability: 0.6966654768808793
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9997613544053098
Sequence96.csv_1: True Class: C, Predicted: B, Probability: 0.9526072206128703
Sequence960.csv_1: True Class: A, Predicted: C, Probability: 0.9931476128056093
Sequence961.csv_1: True Class: B, Predicted: C, Probability: 0.9024057794900645
Sequence962.csv_1: True Class: B, Predicted: A, Probability: 0.9984847484684299
Sequence963.csv_1: True Class: B, Predicted: C, Probability: 0.9999923586900408
Sequence964.csv_1: True Class: A, Predicted: C, Probability: 0.7530035133223925
Sequence965.csv_1: True Class: B, Predicted: C, Probability: 0.9684313964809463
Sequence966.csv_1: True Class: B, Predicted: A, Probability: 0.6163090458535684
Sequence967.csv_1: True Class: A, Predicted: B, Probability: 0.8406011920441284
Sequence968.csv_1: True Class: A, Predicted: B, Probability: 0.9997109792851218
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.8738558496790927
Sequence97.csv_1: True Class: B, Predicted: B, Probability: 0.6878966026094971
Sequence970.csv_1: True Class: A, Predicted: A, Probability: 0.9917600847896545
Sequence971.csv_1: True Class: C, Predicted: B, Probability: 0.7112234465783834
Sequence972.csv_1: True Class: C, Predicted: A, Probability: 0.9216146283476547
Sequence973.csv_1: True Class: B, Predicted: B, Probability: 0.9998332598639164
Sequence974.csv_1: True Class: A, Predicted: C, Probability: 0.6098896388114996
Sequence975.csv_1: True Class: A, Predicted: A, Probability: 0.9882958197590148
Sequence976.csv_1: True Class: C, Predicted: B, Probability: 0.9701084889277455
Sequence977.csv_1: True Class: C, Predicted: B, Probability: 0.9769368672982076
Sequence978.csv_1: True Class: B, Predicted: B, Probability: 0.8144712774624786
Sequence979.csv_1: True Class: B, Predicted: B, Probability: 0.5334755696484013
Sequence98.csv_1: True Class: B, Predicted: B, Probability: 0.8288079802989575
Sequence980.csv_1: True Class: C, Predicted: A, Probability: 0.9773675666331112
Sequence981.csv_1: True Class: C, Predicted: B, Probability: 0.7580169262510457
Sequence982.csv_1: True Class: B, Predicted: C, Probability: 0.969273630986485
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999689244384226
Sequence984.csv_1: True Class: C, Predicted: C, Probability: 0.8938117489614016
Sequence985.csv_1: True Class: C, Predicted: A, Probability: 0.7870904886858655
Sequence986.csv_1: True Class: B, Predicted: B, Probability: 0.8280280726848489
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.5158367296939073
Sequence988.csv_1: True Class: C, Predicted: C, Probability: 0.5743383868098405
Sequence989.csv_1: True Class: B, Predicted: C, Probability: 0.6661528720592192
Sequence99.csv_1: True Class: A, Predicted: A, Probability: 0.911976477476815
Sequence990.csv_1: True Class: A, Predicted: A, Probability: 0.6206813058817182
Sequence991.csv_1: True Class: B, Predicted: A, Probability: 0.9992388115884049
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.8143999383191031
Sequence993.csv_1: True Class: A, Predicted: C, Probability: 0.9998183404801515
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9999949833332951
Sequence995.csv_1: True Class: C, Predicted: B, Probability: 0.9995304560493293
Sequence996.csv_1: True Class: A, Predicted: C, Probability: 0.9980815169888666
Sequence997.csv_1: True Class: A, Predicted: B, Probability: 0.9815169545548262
Sequence998.csv_1: True Class: C, Predicted: B, Probability: 0.8626026030291699
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.537675076245295
