Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.9216059217418174
Sequence881.csv_1: True Class: D, Predicted: D, Probability: 0.9999999536198592
Sequence882.csv_1: True Class: D, Predicted: A, Probability: 0.9999998030858392
Sequence883.csv_1: True Class: D, Predicted: A, Probability: 0.9999986432605117
Sequence884.csv_1: True Class: D, Predicted: C, Probability: 0.9997410402423471
Sequence885.csv_1: True Class: D, Predicted: D, Probability: 0.9999999995136827
Sequence886.csv_1: True Class: D, Predicted: A, Probability: 0.9981052765884517
Sequence887.csv_1: True Class: D, Predicted: B, Probability: 0.979332105504171
Sequence888.csv_1: True Class: B, Predicted: C, Probability: 0.9999867504464293
Sequence889.csv_1: True Class: D, Predicted: D, Probability: 0.9995373599862828
Sequence89.csv_1: True Class: D, Predicted: D, Probability: 0.9772618723167794
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999517
Sequence891.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence892.csv_1: True Class: D, Predicted: D, Probability: 0.9999622787907008
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.9999931303484888
Sequence894.csv_1: True Class: A, Predicted: D, Probability: 0.8963097024946158
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999075190143086
Sequence896.csv_1: True Class: B, Predicted: A, Probability: 0.9824093600023197
Sequence897.csv_1: True Class: A, Predicted: C, Probability: 0.5367766742306463
Sequence898.csv_1: True Class: D, Predicted: C, Probability: 0.9907012040148486
Sequence899.csv_1: True Class: B, Predicted: D, Probability: 0.8131194867501674
Sequence9.csv_1: True Class: C, Predicted: B, Probability: 0.9529528551295533
Sequence90.csv_1: True Class: C, Predicted: C, Probability: 0.9667783986731155
Sequence900.csv_1: True Class: A, Predicted: A, Probability: 0.999441235166293
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999570301770798
Sequence902.csv_1: True Class: A, Predicted: B, Probability: 0.9627386171878222
Sequence903.csv_1: True Class: D, Predicted: A, Probability: 0.8628000884691063
Sequence904.csv_1: True Class: B, Predicted: C, Probability: 0.9992792151200776
Sequence905.csv_1: True Class: B, Predicted: C, Probability: 0.9995718187450854
Sequence906.csv_1: True Class: A, Predicted: C, Probability: 0.9999999989769104
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9999950870126441
Sequence908.csv_1: True Class: A, Predicted: C, Probability: 0.9999967339168198
Sequence909.csv_1: True Class: C, Predicted: B, Probability: 0.9999999947847482
Sequence91.csv_1: True Class: D, Predicted: C, Probability: 0.903167382630886
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.9998462485876256
Sequence911.csv_1: True Class: D, Predicted: D, Probability: 0.9999987156876098
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.999966400526666
Sequence913.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998789032
Sequence914.csv_1: True Class: C, Predicted: B, Probability: 0.9260411154317837
Sequence915.csv_1: True Class: A, Predicted: B, Probability: 0.9999923185698476
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9999999948138591
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9999909507127681
Sequence918.csv_1: True Class: C, Predicted: D, Probability: 0.9999971262231993
Sequence919.csv_1: True Class: A, Predicted: A, Probability: 0.9999827419141148
Sequence92.csv_1: True Class: A, Predicted: C, Probability: 0.9876218451572326
Sequence920.csv_1: True Class: D, Predicted: C, Probability: 0.9982604001790284
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9999907997949433
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.999999997064374
Sequence923.csv_1: True Class: D, Predicted: D, Probability: 0.8733055533848724
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9841356424217678
Sequence925.csv_1: True Class: D, Predicted: C, Probability: 0.978745338827054
Sequence926.csv_1: True Class: A, Predicted: B, Probability: 0.9993463354788973
Sequence927.csv_1: True Class: B, Predicted: B, Probability: 0.9541940148203445
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.9999999903130651
Sequence929.csv_1: True Class: A, Predicted: B, Probability: 0.9999999627899778
Sequence93.csv_1: True Class: A, Predicted: B, Probability: 0.9932082074320133
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.9999968130820817
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9964120830002695
Sequence932.csv_1: True Class: D, Predicted: A, Probability: 0.8234422608554791
Sequence933.csv_1: True Class: A, Predicted: B, Probability: 0.990448867912528
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9982388833180853
Sequence935.csv_1: True Class: D, Predicted: C, Probability: 0.9132004619509052
Sequence936.csv_1: True Class: D, Predicted: A, Probability: 0.9997442327234902
Sequence937.csv_1: True Class: A, Predicted: A, Probability: 0.9951337751240412
Sequence938.csv_1: True Class: D, Predicted: A, Probability: 0.9999995412449465
Sequence939.csv_1: True Class: D, Predicted: C, Probability: 0.9991788258606105
Sequence94.csv_1: True Class: A, Predicted: A, Probability: 0.9999879954237264
Sequence940.csv_1: True Class: A, Predicted: A, Probability: 0.9999999978281523
Sequence941.csv_1: True Class: C, Predicted: C, Probability: 0.9678891638833379
Sequence942.csv_1: True Class: D, Predicted: A, Probability: 0.9999999999996312
Sequence943.csv_1: True Class: D, Predicted: A, Probability: 0.9546312865161757
Sequence944.csv_1: True Class: B, Predicted: A, Probability: 0.950545894104518
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999998083532905
Sequence946.csv_1: True Class: A, Predicted: A, Probability: 0.99998476859804
Sequence947.csv_1: True Class: A, Predicted: B, Probability: 0.9997645628000797
Sequence948.csv_1: True Class: D, Predicted: B, Probability: 0.9999999619897254
Sequence949.csv_1: True Class: C, Predicted: C, Probability: 0.9998069343046628
Sequence95.csv_1: True Class: D, Predicted: D, Probability: 0.9999999978419609
Sequence950.csv_1: True Class: D, Predicted: D, Probability: 0.99990215553531
Sequence951.csv_1: True Class: B, Predicted: B, Probability: 0.9999324903212664
Sequence952.csv_1: True Class: D, Predicted: B, Probability: 0.9356373637910333
Sequence953.csv_1: True Class: A, Predicted: B, Probability: 0.9430373931639333
Sequence954.csv_1: True Class: D, Predicted: C, Probability: 0.9998355464264084
Sequence955.csv_1: True Class: A, Predicted: A, Probability: 0.9999998901541857
Sequence956.csv_1: True Class: C, Predicted: C, Probability: 0.9456113271165488
Sequence957.csv_1: True Class: B, Predicted: B, Probability: 0.7866036037631197
Sequence958.csv_1: True Class: B, Predicted: C, Probability: 0.5490484952596772
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.999995565847713
Sequence96.csv_1: True Class: A, Predicted: A, Probability: 0.5088514339045426
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999001
Sequence961.csv_1: True Class: B, Predicted: A, Probability: 0.9998957998859942
Sequence962.csv_1: True Class: B, Predicted: D, Probability: 0.9501396026202226
Sequence963.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999969
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.9999997263939364
Sequence965.csv_1: True Class: C, Predicted: D, Probability: 0.9905558972519313
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.6684147938412344
Sequence967.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999936391
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9289357813179993
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.9868649583638096
Sequence97.csv_1: True Class: A, Predicted: C, Probability: 0.9328514590666684
Sequence970.csv_1: True Class: C, Predicted: B, Probability: 0.9955340515504553
Sequence971.csv_1: True Class: A, Predicted: A, Probability: 0.9999891809878618
Sequence972.csv_1: True Class: A, Predicted: C, Probability: 0.9897927652308752
Sequence973.csv_1: True Class: A, Predicted: C, Probability: 0.9999998664689785
Sequence974.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999815
Sequence975.csv_1: True Class: A, Predicted: D, Probability: 0.9997782374613773
Sequence976.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998882949
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.9750559835062692
Sequence978.csv_1: True Class: A, Predicted: B, Probability: 0.8965128479147678
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.738901237382606
Sequence98.csv_1: True Class: D, Predicted: D, Probability: 0.9999752679274961
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.9999999721588743
Sequence981.csv_1: True Class: D, Predicted: D, Probability: 0.9883730968086172
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999426461207256
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999902921941924
Sequence984.csv_1: True Class: A, Predicted: A, Probability: 0.9998304809427004
Sequence985.csv_1: True Class: B, Predicted: A, Probability: 0.9999999953274563
Sequence986.csv_1: True Class: B, Predicted: D, Probability: 0.9535098982625965
Sequence987.csv_1: True Class: A, Predicted: D, Probability: 0.9719801893966764
Sequence988.csv_1: True Class: D, Predicted: D, Probability: 0.9999996488280183
Sequence989.csv_1: True Class: D, Predicted: D, Probability: 0.9734702604743793
Sequence99.csv_1: True Class: A, Predicted: B, Probability: 0.879695790627209
Sequence990.csv_1: True Class: D, Predicted: B, Probability: 0.8152750965307876
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999866107
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9994027179918672
Sequence993.csv_1: True Class: C, Predicted: D, Probability: 0.9956511334989434
Sequence994.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999805722
Sequence995.csv_1: True Class: B, Predicted: A, Probability: 0.9999980738741426
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999292435
Sequence997.csv_1: True Class: A, Predicted: D, Probability: 0.9999999999999961
Sequence998.csv_1: True Class: A, Predicted: A, Probability: 0.9677793026889105
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9999098155974118
