Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.9258438099338224
Sequence881.csv_1: True Class: D, Predicted: D, Probability: 0.9999999490201004
Sequence882.csv_1: True Class: D, Predicted: A, Probability: 0.9999998051535077
Sequence883.csv_1: True Class: D, Predicted: A, Probability: 0.9999986648345975
Sequence884.csv_1: True Class: D, Predicted: C, Probability: 0.9998210533828158
Sequence885.csv_1: True Class: D, Predicted: D, Probability: 0.999999999497152
Sequence886.csv_1: True Class: D, Predicted: A, Probability: 0.9981298788783134
Sequence887.csv_1: True Class: D, Predicted: B, Probability: 0.9865396213438594
Sequence888.csv_1: True Class: B, Predicted: C, Probability: 0.9999909233592901
Sequence889.csv_1: True Class: D, Predicted: D, Probability: 0.999236115641023
Sequence89.csv_1: True Class: D, Predicted: D, Probability: 0.9892856261232015
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999484
Sequence891.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence892.csv_1: True Class: D, Predicted: D, Probability: 0.9999610042036488
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.999993327953731
Sequence894.csv_1: True Class: A, Predicted: D, Probability: 0.8968154659727825
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999072600196314
Sequence896.csv_1: True Class: B, Predicted: A, Probability: 0.9862779202236671
Sequence897.csv_1: True Class: A, Predicted: C, Probability: 0.5287757122813678
Sequence898.csv_1: True Class: D, Predicted: C, Probability: 0.9905585876318517
Sequence899.csv_1: True Class: B, Predicted: D, Probability: 0.8124780598971977
Sequence9.csv_1: True Class: C, Predicted: B, Probability: 0.9520720502756418
Sequence90.csv_1: True Class: C, Predicted: C, Probability: 0.9653519769679817
Sequence900.csv_1: True Class: A, Predicted: A, Probability: 0.9994371143994847
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999563557062545
Sequence902.csv_1: True Class: A, Predicted: B, Probability: 0.9751183164931242
Sequence903.csv_1: True Class: D, Predicted: A, Probability: 0.8707941417083528
Sequence904.csv_1: True Class: B, Predicted: C, Probability: 0.9989637771245351
Sequence905.csv_1: True Class: B, Predicted: C, Probability: 0.9995419453978903
Sequence906.csv_1: True Class: A, Predicted: C, Probability: 0.9999999989035833
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9999950183672919
Sequence908.csv_1: True Class: A, Predicted: C, Probability: 0.9999977447616863
Sequence909.csv_1: True Class: C, Predicted: B, Probability: 0.9999999965121934
Sequence91.csv_1: True Class: D, Predicted: C, Probability: 0.9083325819476527
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.999853263686279
Sequence911.csv_1: True Class: D, Predicted: D, Probability: 0.9999985852056769
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.999965466615181
Sequence913.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998801349
Sequence914.csv_1: True Class: C, Predicted: B, Probability: 0.9275628663195443
Sequence915.csv_1: True Class: A, Predicted: B, Probability: 0.9999883352260037
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9999999905665723
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9999909071856843
Sequence918.csv_1: True Class: C, Predicted: D, Probability: 0.9999971505092512
Sequence919.csv_1: True Class: A, Predicted: A, Probability: 0.9999828023812023
Sequence92.csv_1: True Class: A, Predicted: C, Probability: 0.9866753109089607
Sequence920.csv_1: True Class: D, Predicted: C, Probability: 0.9983331852296526
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9999910155888735
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971194627
Sequence923.csv_1: True Class: D, Predicted: D, Probability: 0.876320678815824
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9838849011301505
Sequence925.csv_1: True Class: D, Predicted: C, Probability: 0.9791657361819729
Sequence926.csv_1: True Class: A, Predicted: B, Probability: 0.9992984489061272
Sequence927.csv_1: True Class: B, Predicted: B, Probability: 0.9666759654348686
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.9999999904759163
Sequence929.csv_1: True Class: A, Predicted: B, Probability: 0.9999999614900318
Sequence93.csv_1: True Class: A, Predicted: B, Probability: 0.9930134208278895
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.9999968334790647
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9963029574133688
Sequence932.csv_1: True Class: D, Predicted: A, Probability: 0.8236353266006287
Sequence933.csv_1: True Class: A, Predicted: B, Probability: 0.9818616542674798
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9982241869957179
Sequence935.csv_1: True Class: D, Predicted: C, Probability: 0.9044434339695522
Sequence936.csv_1: True Class: D, Predicted: A, Probability: 0.999746914448569
Sequence937.csv_1: True Class: A, Predicted: A, Probability: 0.9950923851994705
Sequence938.csv_1: True Class: D, Predicted: A, Probability: 0.9999995504633639
Sequence939.csv_1: True Class: D, Predicted: C, Probability: 0.9991537481089067
Sequence94.csv_1: True Class: A, Predicted: A, Probability: 0.9999881993197144
Sequence940.csv_1: True Class: A, Predicted: A, Probability: 0.9999999978516556
Sequence941.csv_1: True Class: C, Predicted: C, Probability: 0.9669175539526556
Sequence942.csv_1: True Class: D, Predicted: A, Probability: 0.9999999999996345
Sequence943.csv_1: True Class: D, Predicted: A, Probability: 0.9582959381214804
Sequence944.csv_1: True Class: B, Predicted: A, Probability: 0.9536481305095151
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999998253362871
Sequence946.csv_1: True Class: A, Predicted: A, Probability: 0.9999848543788354
Sequence947.csv_1: True Class: A, Predicted: B, Probability: 0.9998288927150434
Sequence948.csv_1: True Class: D, Predicted: B, Probability: 0.9999999324203661
Sequence949.csv_1: True Class: C, Predicted: C, Probability: 0.9998052886610022
Sequence95.csv_1: True Class: D, Predicted: D, Probability: 0.9999999979091745
Sequence950.csv_1: True Class: D, Predicted: D, Probability: 0.9999067716982657
Sequence951.csv_1: True Class: B, Predicted: B, Probability: 0.9999277821829179
Sequence952.csv_1: True Class: D, Predicted: B, Probability: 0.9331876099879169
Sequence953.csv_1: True Class: A, Predicted: B, Probability: 0.9418115118329913
Sequence954.csv_1: True Class: D, Predicted: C, Probability: 0.9998341410607434
Sequence955.csv_1: True Class: A, Predicted: A, Probability: 0.999999921702148
Sequence956.csv_1: True Class: C, Predicted: C, Probability: 0.9441190580187387
Sequence957.csv_1: True Class: B, Predicted: B, Probability: 0.7928937830364859
Sequence958.csv_1: True Class: B, Predicted: D, Probability: 0.6312328449350091
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9999956157657585
Sequence96.csv_1: True Class: A, Predicted: A, Probability: 0.5079785841966591
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998979
Sequence961.csv_1: True Class: B, Predicted: A, Probability: 0.9998964095857983
Sequence962.csv_1: True Class: B, Predicted: D, Probability: 0.9526129366719908
Sequence963.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996964
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.999999724946094
Sequence965.csv_1: True Class: C, Predicted: D, Probability: 0.9906396314378492
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.6683304927251233
Sequence967.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999937027
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9273923592719123
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.9879243565631518
Sequence97.csv_1: True Class: A, Predicted: C, Probability: 0.9265170442431118
Sequence970.csv_1: True Class: C, Predicted: B, Probability: 0.995793093044813
Sequence971.csv_1: True Class: A, Predicted: A, Probability: 0.9999893907938235
Sequence972.csv_1: True Class: A, Predicted: C, Probability: 0.9926190646052723
Sequence973.csv_1: True Class: A, Predicted: C, Probability: 0.9999998651395484
Sequence974.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999848
Sequence975.csv_1: True Class: A, Predicted: D, Probability: 0.9997817543613665
Sequence976.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998883395
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.9743334448379485
Sequence978.csv_1: True Class: A, Predicted: B, Probability: 0.8942988107045118
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.7409245183136006
Sequence98.csv_1: True Class: D, Predicted: D, Probability: 0.9999648813867879
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.9999999714346961
Sequence981.csv_1: True Class: D, Predicted: D, Probability: 0.9883051579784458
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999387902552715
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999906872812228
Sequence984.csv_1: True Class: A, Predicted: A, Probability: 0.9998467867951277
Sequence985.csv_1: True Class: B, Predicted: A, Probability: 0.9999999953657643
Sequence986.csv_1: True Class: B, Predicted: D, Probability: 0.88344836865565
Sequence987.csv_1: True Class: A, Predicted: D, Probability: 0.9705220883725388
Sequence988.csv_1: True Class: D, Predicted: D, Probability: 0.9999996625777047
Sequence989.csv_1: True Class: D, Predicted: D, Probability: 0.9626741373512933
Sequence99.csv_1: True Class: A, Predicted: B, Probability: 0.882660673475917
Sequence990.csv_1: True Class: D, Predicted: B, Probability: 0.8010799263293037
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999865782
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.999417422909187
Sequence993.csv_1: True Class: C, Predicted: D, Probability: 0.9957689523622144
Sequence994.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999807563
Sequence995.csv_1: True Class: B, Predicted: A, Probability: 0.9999980920696324
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999321681
Sequence997.csv_1: True Class: A, Predicted: D, Probability: 0.9999999999999961
Sequence998.csv_1: True Class: A, Predicted: A, Probability: 0.9682552063830184
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9999098755703705
