Sequence549.csv_1: True Class: C, Predicted: B, Probability: 0.8317791592016264
Sequence880.csv_1: True Class: C, Predicted: B, Probability: 0.5839791890311278
Sequence881.csv_1: True Class: C, Predicted: C, Probability: 0.9997992002893209
Sequence882.csv_1: True Class: C, Predicted: A, Probability: 0.8999884020852257
Sequence883.csv_1: True Class: B, Predicted: A, Probability: 0.9919887243538369
Sequence884.csv_1: True Class: B, Predicted: B, Probability: 0.5842990516304537
Sequence885.csv_1: True Class: C, Predicted: C, Probability: 0.9996392786369098
Sequence886.csv_1: True Class: B, Predicted: B, Probability: 0.5038821253139512
Sequence887.csv_1: True Class: B, Predicted: C, Probability: 0.9999704581089509
Sequence888.csv_1: True Class: A, Predicted: B, Probability: 0.9135233809057678
Sequence889.csv_1: True Class: A, Predicted: B, Probability: 0.7681052533446912
Sequence89.csv_1: True Class: B, Predicted: A, Probability: 0.6501669642924033
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9892463329833312
Sequence891.csv_1: True Class: C, Predicted: C, Probability: 0.9997378818796482
Sequence892.csv_1: True Class: B, Predicted: C, Probability: 0.9999890170102974
Sequence893.csv_1: True Class: C, Predicted: C, Probability: 0.9240749519646911
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.9983331883669454
Sequence895.csv_1: True Class: C, Predicted: A, Probability: 0.9972787151771169
Sequence896.csv_1: True Class: C, Predicted: A, Probability: 0.9661091175488852
Sequence897.csv_1: True Class: A, Predicted: B, Probability: 0.8489266212214345
Sequence898.csv_1: True Class: C, Predicted: B, Probability: 0.6185887028525681
Sequence899.csv_1: True Class: B, Predicted: C, Probability: 0.9453290893845935
Sequence9.csv_1: True Class: A, Predicted: C, Probability: 0.949734282228156
Sequence90.csv_1: True Class: B, Predicted: C, Probability: 0.9923066669982877
Sequence900.csv_1: True Class: B, Predicted: C, Probability: 0.63174788983588
Sequence901.csv_1: True Class: B, Predicted: C, Probability: 0.7239355516105621
Sequence902.csv_1: True Class: C, Predicted: A, Probability: 0.9147999984992209
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9856924173211403
Sequence904.csv_1: True Class: A, Predicted: C, Probability: 0.9536724835608615
Sequence905.csv_1: True Class: A, Predicted: A, Probability: 0.8710405066099443
Sequence906.csv_1: True Class: C, Predicted: A, Probability: 0.999103253812057
Sequence907.csv_1: True Class: A, Predicted: B, Probability: 0.9967134756390674
Sequence908.csv_1: True Class: B, Predicted: B, Probability: 0.9624774468026435
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.8254095796818435
Sequence91.csv_1: True Class: C, Predicted: A, Probability: 0.9960929452405373
Sequence910.csv_1: True Class: C, Predicted: A, Probability: 0.8233275182695533
Sequence911.csv_1: True Class: C, Predicted: B, Probability: 0.7813515183568589
Sequence912.csv_1: True Class: C, Predicted: C, Probability: 0.937344588149967
Sequence913.csv_1: True Class: C, Predicted: B, Probability: 0.9999544201698313
Sequence914.csv_1: True Class: C, Predicted: A, Probability: 0.9976534573866418
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.9965786678773175
Sequence916.csv_1: True Class: B, Predicted: C, Probability: 0.9987931787843138
Sequence917.csv_1: True Class: A, Predicted: B, Probability: 0.9997571276535089
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9260474489040343
Sequence919.csv_1: True Class: A, Predicted: C, Probability: 0.9354437395522869
Sequence92.csv_1: True Class: C, Predicted: B, Probability: 0.9196542194699289
Sequence920.csv_1: True Class: C, Predicted: A, Probability: 0.6825969200235026
Sequence921.csv_1: True Class: A, Predicted: A, Probability: 0.9243905676807423
Sequence922.csv_1: True Class: C, Predicted: A, Probability: 0.6490961254117376
Sequence923.csv_1: True Class: A, Predicted: C, Probability: 0.9772586394643374
Sequence924.csv_1: True Class: A, Predicted: C, Probability: 0.9682615047233385
Sequence925.csv_1: True Class: A, Predicted: B, Probability: 0.6013284392360179
Sequence926.csv_1: True Class: A, Predicted: A, Probability: 0.9884602797227033
Sequence927.csv_1: True Class: B, Predicted: C, Probability: 0.8785447610251692
Sequence928.csv_1: True Class: C, Predicted: B, Probability: 0.8924317758339693
Sequence929.csv_1: True Class: B, Predicted: A, Probability: 0.9342928860650109
Sequence93.csv_1: True Class: B, Predicted: A, Probability: 0.9999876044601205
Sequence930.csv_1: True Class: A, Predicted: B, Probability: 0.6230265958071298
Sequence931.csv_1: True Class: C, Predicted: C, Probability: 0.8775291418846525
Sequence932.csv_1: True Class: A, Predicted: B, Probability: 0.9998642532055325
Sequence933.csv_1: True Class: B, Predicted: B, Probability: 0.6991705601395195
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9974704610202701
Sequence935.csv_1: True Class: B, Predicted: A, Probability: 0.6035625106518878
Sequence936.csv_1: True Class: C, Predicted: B, Probability: 0.9786806841834679
Sequence937.csv_1: True Class: B, Predicted: C, Probability: 0.9915152193159111
Sequence938.csv_1: True Class: B, Predicted: C, Probability: 0.9973878948301405
Sequence939.csv_1: True Class: B, Predicted: C, Probability: 0.8943126611414607
Sequence94.csv_1: True Class: B, Predicted: B, Probability: 0.8842682574403964
Sequence940.csv_1: True Class: B, Predicted: B, Probability: 0.8799227176092922
Sequence941.csv_1: True Class: C, Predicted: B, Probability: 0.9999988502011501
Sequence942.csv_1: True Class: A, Predicted: B, Probability: 0.9799360973140745
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9953706190044934
Sequence944.csv_1: True Class: A, Predicted: A, Probability: 0.7729007760173777
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9999926524095025
Sequence946.csv_1: True Class: A, Predicted: C, Probability: 0.9910553529522255
Sequence947.csv_1: True Class: A, Predicted: C, Probability: 0.9992869395700763
Sequence948.csv_1: True Class: C, Predicted: C, Probability: 0.8127749276287999
Sequence949.csv_1: True Class: B, Predicted: B, Probability: 0.9936015763155472
Sequence95.csv_1: True Class: A, Predicted: C, Probability: 0.999832690415265
Sequence950.csv_1: True Class: C, Predicted: B, Probability: 0.45718260974558556
Sequence951.csv_1: True Class: B, Predicted: A, Probability: 0.9995382927855377
Sequence952.csv_1: True Class: A, Predicted: A, Probability: 0.6904088928763278
Sequence953.csv_1: True Class: C, Predicted: C, Probability: 0.9972492020031999
Sequence954.csv_1: True Class: C, Predicted: B, Probability: 0.9986372044636888
Sequence955.csv_1: True Class: B, Predicted: B, Probability: 0.9947107944142289
Sequence956.csv_1: True Class: A, Predicted: A, Probability: 0.9996591507124899
Sequence957.csv_1: True Class: C, Predicted: A, Probability: 0.9957399294673788
Sequence958.csv_1: True Class: A, Predicted: B, Probability: 0.6875611734646699
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.9997607930032434
Sequence96.csv_1: True Class: C, Predicted: B, Probability: 0.9530229076341329
Sequence960.csv_1: True Class: A, Predicted: C, Probability: 0.993183657303761
Sequence961.csv_1: True Class: B, Predicted: C, Probability: 0.90327300285125
Sequence962.csv_1: True Class: B, Predicted: A, Probability: 0.9984536778923679
Sequence963.csv_1: True Class: B, Predicted: C, Probability: 0.9999923794544742
Sequence964.csv_1: True Class: A, Predicted: C, Probability: 0.7531623546750016
Sequence965.csv_1: True Class: B, Predicted: C, Probability: 0.968857896489054
Sequence966.csv_1: True Class: B, Predicted: A, Probability: 0.6137770248398579
Sequence967.csv_1: True Class: A, Predicted: B, Probability: 0.839367969361506
Sequence968.csv_1: True Class: A, Predicted: B, Probability: 0.9997123977943414
Sequence969.csv_1: True Class: C, Predicted: A, Probability: 0.8705884193988025
Sequence97.csv_1: True Class: B, Predicted: B, Probability: 0.6876778628054423
Sequence970.csv_1: True Class: A, Predicted: A, Probability: 0.991509596219475
Sequence971.csv_1: True Class: C, Predicted: B, Probability: 0.7107022117217099
Sequence972.csv_1: True Class: C, Predicted: A, Probability: 0.9212481021561306
Sequence973.csv_1: True Class: B, Predicted: B, Probability: 0.9998326263147492
Sequence974.csv_1: True Class: A, Predicted: C, Probability: 0.6108594016963963
Sequence975.csv_1: True Class: A, Predicted: A, Probability: 0.9881892910382597
Sequence976.csv_1: True Class: C, Predicted: B, Probability: 0.9700584179207485
Sequence977.csv_1: True Class: C, Predicted: B, Probability: 0.9769719264431037
Sequence978.csv_1: True Class: B, Predicted: B, Probability: 0.8145396151797882
Sequence979.csv_1: True Class: B, Predicted: B, Probability: 0.5336157812038923
Sequence98.csv_1: True Class: B, Predicted: B, Probability: 0.8284373173561924
Sequence980.csv_1: True Class: C, Predicted: A, Probability: 0.9770834887828688
Sequence981.csv_1: True Class: C, Predicted: B, Probability: 0.7567453796176644
Sequence982.csv_1: True Class: B, Predicted: C, Probability: 0.9697740102353344
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999685984090468
Sequence984.csv_1: True Class: C, Predicted: C, Probability: 0.8941098773439776
Sequence985.csv_1: True Class: C, Predicted: A, Probability: 0.7859023928621303
Sequence986.csv_1: True Class: B, Predicted: B, Probability: 0.8249583517615224
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.5154202897723177
Sequence988.csv_1: True Class: C, Predicted: C, Probability: 0.5756186379966581
Sequence989.csv_1: True Class: B, Predicted: C, Probability: 0.6693136592817232
Sequence99.csv_1: True Class: A, Predicted: A, Probability: 0.9121835354043625
Sequence990.csv_1: True Class: A, Predicted: A, Probability: 0.6142510001329817
Sequence991.csv_1: True Class: B, Predicted: A, Probability: 0.9992351498830506
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.8136553916582387
Sequence993.csv_1: True Class: A, Predicted: C, Probability: 0.9998204051643601
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9999949878964508
Sequence995.csv_1: True Class: C, Predicted: B, Probability: 0.9995260534013901
Sequence996.csv_1: True Class: A, Predicted: C, Probability: 0.9980838965386377
Sequence997.csv_1: True Class: A, Predicted: B, Probability: 0.9817560818758094
Sequence998.csv_1: True Class: C, Predicted: B, Probability: 0.8623452269550818
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.5366163884810041
