Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.7708511611317423
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.9982581862895623
Sequence881.csv_1: True Class: A, Predicted: B, Probability: 0.9809815166366254
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 0.9993606381309879
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9994633773889452
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9591274297731986
Sequence886.csv_1: True Class: A, Predicted: A, Probability: 0.7874134123938935
Sequence887.csv_1: True Class: A, Predicted: B, Probability: 0.9998539094304388
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999655612
Sequence889.csv_1: True Class: B, Predicted: C, Probability: 0.9988657374001629
Sequence89.csv_1: True Class: A, Predicted: B, Probability: 0.5903700189077931
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.6382469173288542
Sequence891.csv_1: True Class: A, Predicted: A, Probability: 0.6751802656318908
Sequence892.csv_1: True Class: A, Predicted: C, Probability: 0.9908672696071886
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.9068423847654439
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.7945219430286532
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999893746226697
Sequence896.csv_1: True Class: C, Predicted: C, Probability: 0.9999997695207021
Sequence897.csv_1: True Class: C, Predicted: B, Probability: 0.999574208973017
Sequence898.csv_1: True Class: A, Predicted: B, Probability: 0.6539901116851959
Sequence899.csv_1: True Class: C, Predicted: C, Probability: 0.9507184476131684
Sequence9.csv_1: True Class: A, Predicted: B, Probability: 0.8890725327852982
Sequence90.csv_1: True Class: A, Predicted: B, Probability: 0.9999992155085953
Sequence900.csv_1: True Class: C, Predicted: C, Probability: 0.9999976562103454
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.4674732169662638
Sequence902.csv_1: True Class: C, Predicted: C, Probability: 0.9994882198099282
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9415357178968086
Sequence904.csv_1: True Class: B, Predicted: B, Probability: 0.9259668448822058
Sequence905.csv_1: True Class: C, Predicted: B, Probability: 0.8083712633931314
Sequence906.csv_1: True Class: B, Predicted: A, Probability: 0.9285373458781329
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9890390408986571
Sequence908.csv_1: True Class: A, Predicted: A, Probability: 0.999984085560019
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.9999990812196382
Sequence91.csv_1: True Class: A, Predicted: B, Probability: 0.9988418963830523
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.7742884694495838
Sequence911.csv_1: True Class: B, Predicted: A, Probability: 0.9235910711594402
Sequence912.csv_1: True Class: C, Predicted: B, Probability: 0.9602637724263552
Sequence913.csv_1: True Class: B, Predicted: B, Probability: 0.999240881015485
Sequence914.csv_1: True Class: B, Predicted: C, Probability: 0.9936523048802499
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.6067640882310102
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9961392354099289
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.999997302710712
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9286368432711484
Sequence919.csv_1: True Class: A, Predicted: B, Probability: 0.9974101012665968
Sequence92.csv_1: True Class: A, Predicted: B, Probability: 0.9406764665655464
Sequence920.csv_1: True Class: B, Predicted: B, Probability: 0.9556861520688346
Sequence921.csv_1: True Class: A, Predicted: C, Probability: 0.9122677975728781
Sequence922.csv_1: True Class: A, Predicted: B, Probability: 0.9069188073329695
Sequence923.csv_1: True Class: A, Predicted: B, Probability: 0.9999959632874119
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9980932942844108
Sequence925.csv_1: True Class: B, Predicted: C, Probability: 0.9999567640271769
Sequence926.csv_1: True Class: C, Predicted: C, Probability: 0.9929659857482515
Sequence927.csv_1: True Class: A, Predicted: C, Probability: 0.9911680057186855
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.681777105215828
Sequence929.csv_1: True Class: A, Predicted: C, Probability: 0.9924673882820387
Sequence93.csv_1: True Class: A, Predicted: C, Probability: 0.523355341786268
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.999984447716717
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9406038014056971
Sequence932.csv_1: True Class: A, Predicted: A, Probability: 0.9999354709104074
Sequence933.csv_1: True Class: B, Predicted: A, Probability: 0.5412484709994501
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975928
Sequence935.csv_1: True Class: A, Predicted: C, Probability: 0.9998788247947544
Sequence936.csv_1: True Class: A, Predicted: B, Probability: 0.9823247965987097
Sequence937.csv_1: True Class: A, Predicted: C, Probability: 0.9869313154267247
Sequence938.csv_1: True Class: B, Predicted: A, Probability: 0.8075660984717171
Sequence939.csv_1: True Class: A, Predicted: A, Probability: 0.550531936256242
Sequence94.csv_1: True Class: A, Predicted: B, Probability: 0.9316127673795764
Sequence940.csv_1: True Class: A, Predicted: C, Probability: 0.9969231303132317
Sequence941.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence942.csv_1: True Class: B, Predicted: B, Probability: 0.9974779178194034
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.975902756782706
Sequence944.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9820807754485515
Sequence946.csv_1: True Class: C, Predicted: A, Probability: 0.999998097014672
Sequence947.csv_1: True Class: C, Predicted: C, Probability: 0.994912388287628
Sequence948.csv_1: True Class: B, Predicted: B, Probability: 0.7216167420114171
Sequence949.csv_1: True Class: B, Predicted: C, Probability: 0.998735754206795
Sequence95.csv_1: True Class: A, Predicted: A, Probability: 0.9999943963006596
Sequence950.csv_1: True Class: A, Predicted: A, Probability: 0.9999999414774915
Sequence951.csv_1: True Class: B, Predicted: C, Probability: 0.8528151118605058
Sequence952.csv_1: True Class: A, Predicted: B, Probability: 0.529985917787935
Sequence953.csv_1: True Class: B, Predicted: B, Probability: 0.9987374089006793
Sequence954.csv_1: True Class: A, Predicted: A, Probability: 0.5369273626606322
Sequence955.csv_1: True Class: A, Predicted: B, Probability: 0.9898120365420016
Sequence956.csv_1: True Class: A, Predicted: C, Probability: 0.946113455030026
Sequence957.csv_1: True Class: A, Predicted: C, Probability: 0.9999999999999915
Sequence958.csv_1: True Class: B, Predicted: B, Probability: 0.6578322649429885
Sequence959.csv_1: True Class: A, Predicted: C, Probability: 0.9322933414603672
Sequence96.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990898933
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.7408053591192196
Sequence961.csv_1: True Class: B, Predicted: B, Probability: 0.9994822944896586
Sequence962.csv_1: True Class: B, Predicted: B, Probability: 0.8084721940305315
Sequence963.csv_1: True Class: A, Predicted: B, Probability: 0.8299995806166678
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.6491434931168775
Sequence965.csv_1: True Class: C, Predicted: B, Probability: 0.8490124598646918
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.991704567119034
Sequence967.csv_1: True Class: B, Predicted: A, Probability: 0.6285029594928394
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence969.csv_1: True Class: C, Predicted: C, Probability: 0.999900199371501
Sequence97.csv_1: True Class: C, Predicted: B, Probability: 0.9999997430811386
Sequence970.csv_1: True Class: C, Predicted: C, Probability: 0.999998989589426
Sequence971.csv_1: True Class: B, Predicted: C, Probability: 0.986640195248144
Sequence972.csv_1: True Class: B, Predicted: C, Probability: 0.9998785126080751
Sequence973.csv_1: True Class: B, Predicted: A, Probability: 0.863031444783162
Sequence974.csv_1: True Class: C, Predicted: B, Probability: 0.9895200547370108
Sequence975.csv_1: True Class: C, Predicted: C, Probability: 0.9925946841202495
Sequence976.csv_1: True Class: C, Predicted: C, Probability: 0.9999421276125444
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.42420538349621195
Sequence978.csv_1: True Class: A, Predicted: A, Probability: 0.6403256548125845
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.9999988175308041
Sequence98.csv_1: True Class: A, Predicted: A, Probability: 0.9336801732822201
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.7251609733960955
Sequence981.csv_1: True Class: A, Predicted: A, Probability: 0.9085125271519724
Sequence982.csv_1: True Class: B, Predicted: A, Probability: 0.7960638808053034
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9998147358021546
Sequence984.csv_1: True Class: C, Predicted: B, Probability: 0.9996031651032897
Sequence985.csv_1: True Class: C, Predicted: B, Probability: 0.9445574665420786
Sequence986.csv_1: True Class: B, Predicted: A, Probability: 0.9955553388921569
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.7383994596819236
Sequence988.csv_1: True Class: A, Predicted: B, Probability: 0.936917563487147
Sequence989.csv_1: True Class: A, Predicted: A, Probability: 0.8950081762765699
Sequence99.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999626521
Sequence990.csv_1: True Class: B, Predicted: B, Probability: 0.9600887972746835
Sequence991.csv_1: True Class: A, Predicted: B, Probability: 0.9987446185249926
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9967554727129334
Sequence993.csv_1: True Class: C, Predicted: B, Probability: 0.9786421677740773
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9962292468470427
Sequence995.csv_1: True Class: C, Predicted: A, Probability: 0.9990265152524069
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.7782115806170313
Sequence997.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999004859
Sequence998.csv_1: True Class: C, Predicted: A, Probability: 0.9794099381442603
Sequence999.csv_1: True Class: A, Predicted: B, Probability: 0.7157816617697658
