Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.5654182882297617
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.6714910293017102
Sequence881.csv_1: True Class: A, Predicted: B, Probability: 0.5200458834463731
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 0.9919604718759809
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9988643575801328
Sequence886.csv_1: True Class: A, Predicted: B, Probability: 0.9999979937189248
Sequence887.csv_1: True Class: A, Predicted: A, Probability: 0.999983703334064
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9999999860135352
Sequence889.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999982875
Sequence89.csv_1: True Class: A, Predicted: A, Probability: 0.9999979881889297
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999993941589156
Sequence891.csv_1: True Class: A, Predicted: B, Probability: 0.9856031744427771
Sequence892.csv_1: True Class: A, Predicted: A, Probability: 0.8362097999218252
Sequence893.csv_1: True Class: B, Predicted: B, Probability: 0.9933465233516487
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.9999151017789417
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999999769700613
Sequence896.csv_1: True Class: C, Predicted: C, Probability: 0.99999999791417
Sequence897.csv_1: True Class: C, Predicted: A, Probability: 0.9999999999212471
Sequence898.csv_1: True Class: A, Predicted: B, Probability: 0.9459228805924361
Sequence899.csv_1: True Class: C, Predicted: B, Probability: 0.9998817344582749
Sequence9.csv_1: True Class: A, Predicted: B, Probability: 0.9984370701629297
Sequence90.csv_1: True Class: A, Predicted: B, Probability: 0.9999996867038263
Sequence900.csv_1: True Class: C, Predicted: B, Probability: 0.9858596627217399
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.9999961893376781
Sequence902.csv_1: True Class: C, Predicted: C, Probability: 0.9999978343336983
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9314427946516012
Sequence904.csv_1: True Class: B, Predicted: B, Probability: 0.9999806935446125
Sequence905.csv_1: True Class: C, Predicted: A, Probability: 0.9999993482945199
Sequence906.csv_1: True Class: B, Predicted: B, Probability: 0.9999952216860966
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9954402527369753
Sequence908.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999751
Sequence909.csv_1: True Class: C, Predicted: A, Probability: 0.9998113865462482
Sequence91.csv_1: True Class: A, Predicted: B, Probability: 0.9999999993729274
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.920685678140922
Sequence911.csv_1: True Class: B, Predicted: B, Probability: 0.9999949704072568
Sequence912.csv_1: True Class: C, Predicted: B, Probability: 0.9999995712547586
Sequence913.csv_1: True Class: B, Predicted: B, Probability: 0.9959487765635325
Sequence914.csv_1: True Class: B, Predicted: B, Probability: 0.9435285935754163
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.5790863111972011
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.6295950533304425
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.9996072103552268
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.997045034341815
Sequence919.csv_1: True Class: A, Predicted: B, Probability: 0.8590846984435211
Sequence92.csv_1: True Class: A, Predicted: B, Probability: 0.9999070646118621
Sequence920.csv_1: True Class: B, Predicted: B, Probability: 0.8619786263401235
Sequence921.csv_1: True Class: A, Predicted: B, Probability: 0.8859013106598222
Sequence922.csv_1: True Class: A, Predicted: A, Probability: 0.9999722682005902
Sequence923.csv_1: True Class: A, Predicted: B, Probability: 0.9999999996637273
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9999920744562525
Sequence925.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998269199
Sequence926.csv_1: True Class: C, Predicted: C, Probability: 0.9994118819545976
Sequence927.csv_1: True Class: A, Predicted: C, Probability: 0.9999999995900299
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.9994713013466516
Sequence929.csv_1: True Class: A, Predicted: C, Probability: 0.9998264977998644
Sequence93.csv_1: True Class: A, Predicted: A, Probability: 0.9933398664650697
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998739667
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.6353338614524999
Sequence932.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999735
Sequence933.csv_1: True Class: B, Predicted: C, Probability: 0.9587273969439426
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999843785
Sequence935.csv_1: True Class: A, Predicted: B, Probability: 0.9858862456723537
Sequence936.csv_1: True Class: A, Predicted: A, Probability: 0.7298588874189824
Sequence937.csv_1: True Class: A, Predicted: C, Probability: 0.998506786695413
Sequence938.csv_1: True Class: B, Predicted: B, Probability: 0.6191274510039091
Sequence939.csv_1: True Class: A, Predicted: B, Probability: 0.9999999640360587
Sequence94.csv_1: True Class: A, Predicted: B, Probability: 0.9858130983715797
Sequence940.csv_1: True Class: A, Predicted: C, Probability: 0.999998075713001
Sequence941.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999982
Sequence942.csv_1: True Class: B, Predicted: B, Probability: 0.9867059817161639
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9973850964515544
Sequence944.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9995646990895526
Sequence946.csv_1: True Class: C, Predicted: A, Probability: 0.9999999857276285
Sequence947.csv_1: True Class: C, Predicted: C, Probability: 0.9999924719707519
Sequence948.csv_1: True Class: B, Predicted: A, Probability: 0.9999989936108654
Sequence949.csv_1: True Class: B, Predicted: B, Probability: 0.9999952681631605
Sequence95.csv_1: True Class: A, Predicted: A, Probability: 0.9997688519708777
Sequence950.csv_1: True Class: A, Predicted: A, Probability: 0.9999916347144301
Sequence951.csv_1: True Class: B, Predicted: B, Probability: 0.9997217902092461
Sequence952.csv_1: True Class: A, Predicted: A, Probability: 0.9958718853174805
Sequence953.csv_1: True Class: B, Predicted: B, Probability: 0.9389848716015027
Sequence954.csv_1: True Class: A, Predicted: B, Probability: 0.9907397009015431
Sequence955.csv_1: True Class: A, Predicted: B, Probability: 0.9270261996183478
Sequence956.csv_1: True Class: A, Predicted: C, Probability: 0.506279728642391
Sequence957.csv_1: True Class: A, Predicted: C, Probability: 1.0
Sequence958.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999992469
Sequence959.csv_1: True Class: A, Predicted: A, Probability: 0.7166878197766947
Sequence96.csv_1: True Class: B, Predicted: A, Probability: 0.9999999833813211
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.6489683631757807
Sequence961.csv_1: True Class: B, Predicted: B, Probability: 0.999947063733044
Sequence962.csv_1: True Class: B, Predicted: B, Probability: 0.9997903348184587
Sequence963.csv_1: True Class: A, Predicted: B, Probability: 0.9998643373029709
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.94828027467242
Sequence965.csv_1: True Class: C, Predicted: B, Probability: 0.9999825642531486
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.8631959334690343
Sequence967.csv_1: True Class: B, Predicted: B, Probability: 0.9973568685347898
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence969.csv_1: True Class: C, Predicted: C, Probability: 0.9988136170750832
Sequence97.csv_1: True Class: C, Predicted: B, Probability: 0.9932827791741365
Sequence970.csv_1: True Class: C, Predicted: C, Probability: 0.9999999997084422
Sequence971.csv_1: True Class: B, Predicted: C, Probability: 0.9999782920185649
Sequence972.csv_1: True Class: B, Predicted: C, Probability: 0.9999999999987436
Sequence973.csv_1: True Class: B, Predicted: A, Probability: 0.9999999705645587
Sequence974.csv_1: True Class: C, Predicted: B, Probability: 0.9997949504299811
Sequence975.csv_1: True Class: C, Predicted: B, Probability: 0.9994391223950118
Sequence976.csv_1: True Class: C, Predicted: B, Probability: 0.9973223441989655
Sequence977.csv_1: True Class: A, Predicted: B, Probability: 0.9996274181105631
Sequence978.csv_1: True Class: A, Predicted: B, Probability: 0.5722844357385424
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence98.csv_1: True Class: A, Predicted: A, Probability: 0.9999942364551149
Sequence980.csv_1: True Class: C, Predicted: A, Probability: 1.0
Sequence981.csv_1: True Class: A, Predicted: A, Probability: 0.9999887475662017
Sequence982.csv_1: True Class: B, Predicted: B, Probability: 0.9999999916398492
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9999829581005947
Sequence984.csv_1: True Class: C, Predicted: B, Probability: 0.6569834608300941
Sequence985.csv_1: True Class: C, Predicted: B, Probability: 0.9999978014582835
Sequence986.csv_1: True Class: B, Predicted: A, Probability: 0.9132256815604322
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.9998911450529806
Sequence988.csv_1: True Class: A, Predicted: A, Probability: 0.938171859846883
Sequence989.csv_1: True Class: A, Predicted: B, Probability: 0.7713508936917352
Sequence99.csv_1: True Class: C, Predicted: C, Probability: 0.9999999773166367
Sequence990.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999522803
Sequence991.csv_1: True Class: A, Predicted: A, Probability: 0.5399599084807675
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.595891912527338
Sequence993.csv_1: True Class: C, Predicted: B, Probability: 0.9999971502598779
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9592203394145575
Sequence995.csv_1: True Class: C, Predicted: B, Probability: 0.99999999935159
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.9998973252224598
Sequence997.csv_1: True Class: C, Predicted: C, Probability: 0.9999975481179696
Sequence998.csv_1: True Class: C, Predicted: B, Probability: 0.9993576772855219
Sequence999.csv_1: True Class: A, Predicted: A, Probability: 0.9106122011696915
