Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.7708511611317429
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.9982581862895623
Sequence881.csv_1: True Class: A, Predicted: B, Probability: 0.9809815166366254
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 0.9993606381309879
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9994633773889452
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9591274297731986
Sequence886.csv_1: True Class: A, Predicted: A, Probability: 0.7874134123938936
Sequence887.csv_1: True Class: A, Predicted: B, Probability: 0.9998539094304388
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999655612
Sequence889.csv_1: True Class: B, Predicted: C, Probability: 0.9988657374001629
Sequence89.csv_1: True Class: A, Predicted: B, Probability: 0.5903700189077926
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.6382469173288537
Sequence891.csv_1: True Class: A, Predicted: A, Probability: 0.6751802656318906
Sequence892.csv_1: True Class: A, Predicted: C, Probability: 0.9908672696071886
Sequence893.csv_1: True Class: B, Predicted: A, Probability: 0.9068423847654442
Sequence894.csv_1: True Class: A, Predicted: A, Probability: 0.794521943028653
Sequence895.csv_1: True Class: A, Predicted: A, Probability: 0.9999893746226697
Sequence896.csv_1: True Class: C, Predicted: C, Probability: 0.9999997695207021
Sequence897.csv_1: True Class: C, Predicted: B, Probability: 0.999574208973017
Sequence898.csv_1: True Class: A, Predicted: B, Probability: 0.653990111685196
Sequence899.csv_1: True Class: C, Predicted: C, Probability: 0.9507184476131686
Sequence9.csv_1: True Class: A, Predicted: B, Probability: 0.8890725327852987
Sequence90.csv_1: True Class: A, Predicted: B, Probability: 0.9999992155085953
Sequence900.csv_1: True Class: C, Predicted: C, Probability: 0.9999976562103454
Sequence901.csv_1: True Class: B, Predicted: B, Probability: 0.4674732169662649
Sequence902.csv_1: True Class: C, Predicted: C, Probability: 0.9994882198099282
Sequence903.csv_1: True Class: A, Predicted: A, Probability: 0.9415357178968087
Sequence904.csv_1: True Class: B, Predicted: B, Probability: 0.9259668448822058
Sequence905.csv_1: True Class: C, Predicted: B, Probability: 0.8083712633931315
Sequence906.csv_1: True Class: B, Predicted: A, Probability: 0.9285373458781332
Sequence907.csv_1: True Class: C, Predicted: C, Probability: 0.9890390408986571
Sequence908.csv_1: True Class: A, Predicted: A, Probability: 0.999984085560019
Sequence909.csv_1: True Class: C, Predicted: C, Probability: 0.9999990812196382
Sequence91.csv_1: True Class: A, Predicted: B, Probability: 0.9988418963830523
Sequence910.csv_1: True Class: A, Predicted: A, Probability: 0.7742884694495829
Sequence911.csv_1: True Class: B, Predicted: A, Probability: 0.9235910711594403
Sequence912.csv_1: True Class: C, Predicted: B, Probability: 0.9602637724263552
Sequence913.csv_1: True Class: B, Predicted: B, Probability: 0.999240881015485
Sequence914.csv_1: True Class: B, Predicted: C, Probability: 0.9936523048802499
Sequence915.csv_1: True Class: B, Predicted: A, Probability: 0.6067640882310101
Sequence916.csv_1: True Class: B, Predicted: B, Probability: 0.9961392354099289
Sequence917.csv_1: True Class: A, Predicted: A, Probability: 0.999997302710712
Sequence918.csv_1: True Class: B, Predicted: B, Probability: 0.9286368432711483
Sequence919.csv_1: True Class: A, Predicted: B, Probability: 0.9974101012665968
Sequence92.csv_1: True Class: A, Predicted: B, Probability: 0.9406764665655465
Sequence920.csv_1: True Class: B, Predicted: B, Probability: 0.9556861520688346
Sequence921.csv_1: True Class: A, Predicted: C, Probability: 0.9122677975728779
Sequence922.csv_1: True Class: A, Predicted: B, Probability: 0.9069188073329706
Sequence923.csv_1: True Class: A, Predicted: B, Probability: 0.9999959632874119
Sequence924.csv_1: True Class: A, Predicted: B, Probability: 0.9980932942844108
Sequence925.csv_1: True Class: B, Predicted: C, Probability: 0.9999567640271769
Sequence926.csv_1: True Class: C, Predicted: C, Probability: 0.9929659857482515
Sequence927.csv_1: True Class: A, Predicted: C, Probability: 0.9911680057186855
Sequence928.csv_1: True Class: A, Predicted: A, Probability: 0.6817771052158286
Sequence929.csv_1: True Class: A, Predicted: C, Probability: 0.9924673882820387
Sequence93.csv_1: True Class: A, Predicted: C, Probability: 0.5233553417862693
Sequence930.csv_1: True Class: A, Predicted: A, Probability: 0.999984447716717
Sequence931.csv_1: True Class: B, Predicted: B, Probability: 0.9406038014056971
Sequence932.csv_1: True Class: A, Predicted: A, Probability: 0.9999354709104074
Sequence933.csv_1: True Class: B, Predicted: A, Probability: 0.5412484709994507
Sequence934.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975928
Sequence935.csv_1: True Class: A, Predicted: C, Probability: 0.9998788247947544
Sequence936.csv_1: True Class: A, Predicted: B, Probability: 0.9823247965987099
Sequence937.csv_1: True Class: A, Predicted: C, Probability: 0.9869313154267245
Sequence938.csv_1: True Class: B, Predicted: A, Probability: 0.8075660984717173
Sequence939.csv_1: True Class: A, Predicted: A, Probability: 0.5505319362562411
Sequence94.csv_1: True Class: A, Predicted: B, Probability: 0.9316127673795765
Sequence940.csv_1: True Class: A, Predicted: C, Probability: 0.9969231303132317
Sequence941.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence942.csv_1: True Class: B, Predicted: B, Probability: 0.9974779178194034
Sequence943.csv_1: True Class: A, Predicted: A, Probability: 0.9759027567827061
Sequence944.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence945.csv_1: True Class: A, Predicted: A, Probability: 0.9820807754485515
Sequence946.csv_1: True Class: C, Predicted: A, Probability: 0.999998097014672
Sequence947.csv_1: True Class: C, Predicted: C, Probability: 0.994912388287628
Sequence948.csv_1: True Class: B, Predicted: B, Probability: 0.7216167420114177
Sequence949.csv_1: True Class: B, Predicted: C, Probability: 0.998735754206795
Sequence95.csv_1: True Class: A, Predicted: A, Probability: 0.9999943963006596
Sequence950.csv_1: True Class: A, Predicted: A, Probability: 0.9999999414774915
Sequence951.csv_1: True Class: B, Predicted: C, Probability: 0.8528151118605058
Sequence952.csv_1: True Class: A, Predicted: B, Probability: 0.5299859177879357
Sequence953.csv_1: True Class: B, Predicted: B, Probability: 0.9987374089006793
Sequence954.csv_1: True Class: A, Predicted: A, Probability: 0.5369273626606339
Sequence955.csv_1: True Class: A, Predicted: B, Probability: 0.9898120365420014
Sequence956.csv_1: True Class: A, Predicted: C, Probability: 0.946113455030026
Sequence957.csv_1: True Class: A, Predicted: C, Probability: 0.9999999999999915
Sequence958.csv_1: True Class: B, Predicted: B, Probability: 0.6578322649429885
Sequence959.csv_1: True Class: A, Predicted: C, Probability: 0.9322933414603675
Sequence96.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990898933
Sequence960.csv_1: True Class: A, Predicted: B, Probability: 0.7408053591192199
Sequence961.csv_1: True Class: B, Predicted: B, Probability: 0.9994822944896586
Sequence962.csv_1: True Class: B, Predicted: B, Probability: 0.8084721940305305
Sequence963.csv_1: True Class: A, Predicted: B, Probability: 0.8299995806166681
Sequence964.csv_1: True Class: A, Predicted: A, Probability: 0.6491434931168758
Sequence965.csv_1: True Class: C, Predicted: B, Probability: 0.8490124598646922
Sequence966.csv_1: True Class: A, Predicted: A, Probability: 0.991704567119034
Sequence967.csv_1: True Class: B, Predicted: A, Probability: 0.6285029594928392
Sequence968.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence969.csv_1: True Class: C, Predicted: C, Probability: 0.999900199371501
Sequence97.csv_1: True Class: C, Predicted: B, Probability: 0.9999997430811386
Sequence970.csv_1: True Class: C, Predicted: C, Probability: 0.999998989589426
Sequence971.csv_1: True Class: B, Predicted: C, Probability: 0.9866401952481437
Sequence972.csv_1: True Class: B, Predicted: C, Probability: 0.9998785126080751
Sequence973.csv_1: True Class: B, Predicted: A, Probability: 0.8630314447831626
Sequence974.csv_1: True Class: C, Predicted: B, Probability: 0.9895200547370108
Sequence975.csv_1: True Class: C, Predicted: C, Probability: 0.9925946841202495
Sequence976.csv_1: True Class: C, Predicted: C, Probability: 0.9999421276125444
Sequence977.csv_1: True Class: A, Predicted: C, Probability: 0.4242053834962127
Sequence978.csv_1: True Class: A, Predicted: A, Probability: 0.6403256548125837
Sequence979.csv_1: True Class: A, Predicted: A, Probability: 0.9999988175308041
Sequence98.csv_1: True Class: A, Predicted: A, Probability: 0.9336801732822204
Sequence980.csv_1: True Class: C, Predicted: B, Probability: 0.7251609733960926
Sequence981.csv_1: True Class: A, Predicted: A, Probability: 0.9085125271519733
Sequence982.csv_1: True Class: B, Predicted: A, Probability: 0.7960638808053039
Sequence983.csv_1: True Class: A, Predicted: A, Probability: 0.9998147358021546
Sequence984.csv_1: True Class: C, Predicted: B, Probability: 0.9996031651032897
Sequence985.csv_1: True Class: C, Predicted: B, Probability: 0.9445574665420786
Sequence986.csv_1: True Class: B, Predicted: A, Probability: 0.9955553388921569
Sequence987.csv_1: True Class: A, Predicted: B, Probability: 0.7383994596819222
Sequence988.csv_1: True Class: A, Predicted: B, Probability: 0.9369175634871472
Sequence989.csv_1: True Class: A, Predicted: A, Probability: 0.89500817627657
Sequence99.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999626521
Sequence990.csv_1: True Class: B, Predicted: B, Probability: 0.9600887972746833
Sequence991.csv_1: True Class: A, Predicted: B, Probability: 0.9987446185249926
Sequence992.csv_1: True Class: A, Predicted: A, Probability: 0.9967554727129334
Sequence993.csv_1: True Class: C, Predicted: B, Probability: 0.9786421677740772
Sequence994.csv_1: True Class: B, Predicted: B, Probability: 0.9962292468470427
Sequence995.csv_1: True Class: C, Predicted: A, Probability: 0.9990265152524069
Sequence996.csv_1: True Class: A, Predicted: A, Probability: 0.7782115806170322
Sequence997.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999004859
Sequence998.csv_1: True Class: C, Predicted: A, Probability: 0.9794099381442603
Sequence999.csv_1: True Class: A, Predicted: B, Probability: 0.7157816617697653
